Epoch, Loss, Dice Score, Dice Loss, CE Loss, Time
450, 0.2424, 0.8507, 0.1493, 0.0931, 514.45
451, 0.2423, 0.8506, 0.1494, 0.0929, 514.44
452, 0.2434, 0.8502, 0.1498, 0.0936, 514.51
453, 0.2422, 0.8508, 0.1492, 0.0930, 555.81
454, 0.2416, 0.8510, 0.1490, 0.0926, 565.94
455, 0.2412, 0.8512, 0.1488, 0.0924, 565.97
456, 0.2410, 0.8514, 0.1486, 0.0923, 566.33
457, 0.2420, 0.8510, 0.1490, 0.0930, 565.16
458, 0.2407, 0.8515, 0.1485, 0.0921, 566.10
459, 0.2409, 0.8512, 0.1488, 0.0921, 566.81
460, 0.2415, 0.8511, 0.1489, 0.0926, 566.09
461, 0.2420, 0.8510, 0.1490, 0.0929, 565.03
462, 0.2406, 0.8516, 0.1484, 0.0923, 565.14
463, 0.2423, 0.8509, 0.1491, 0.0932, 564.93
464, 0.2401, 0.8517, 0.1483, 0.0918, 564.73
465, 0.2413, 0.8511, 0.1489, 0.0925, 564.48
466, 0.2414, 0.8511, 0.1489, 0.0925, 564.99
467, 0.2394, 0.8522, 0.1478, 0.0916, 564.10
468, 0.2416, 0.8513, 0.1487, 0.0929, 564.53
469, 0.2407, 0.8516, 0.1484, 0.0922, 563.70
470, 0.2405, 0.8519, 0.1481, 0.0924, 564.89
471, 0.2398, 0.8518, 0.1482, 0.0916, 563.89
472, 0.2395, 0.8521, 0.1479, 0.0916, 564.85
473, 0.2399, 0.8520, 0.1480, 0.0919, 563.70
474, 0.2416, 0.8513, 0.1487, 0.0929, 564.37
475, 0.2409, 0.8515, 0.1485, 0.0924, 565.32
476, 0.2402, 0.8520, 0.1480, 0.0922, 566.29
477, 0.2406, 0.8522, 0.1478, 0.0928, 564.82
478, 0.2398, 0.8520, 0.1480, 0.0919, 564.78
479, 0.2387, 0.8525, 0.1475, 0.0912, 565.04
480, 0.2398, 0.8522, 0.1478, 0.0920, 563.14
481, 0.2392, 0.8523, 0.1477, 0.0915, 564.46
482, 0.2395, 0.8522, 0.1478, 0.0917, 565.08
483, 0.2393, 0.8524, 0.1476, 0.0917, 565.40
484, 0.2411, 0.8517, 0.1483, 0.0929, 564.97
485, 0.2389, 0.8524, 0.1476, 0.0913, 564.55
486, 0.2380, 0.8529, 0.1471, 0.0909, 565.51
487, 0.2377, 0.8530, 0.1470, 0.0907, 565.28
488, 0.2403, 0.8524, 0.1476, 0.0927, 565.99
489, 0.2390, 0.8525, 0.1475, 0.0914, 566.09
490, 0.2388, 0.8525, 0.1475, 0.0913, 564.29
491, 0.2391, 0.8524, 0.1476, 0.0915, 564.43
492, 0.2397, 0.8524, 0.1476, 0.0921, 566.19
493, 0.2377, 0.8531, 0.1469, 0.0908, 565.74
494, 0.2392, 0.8525, 0.1475, 0.0917, 564.35
495, 0.2388, 0.8526, 0.1474, 0.0915, 564.79
496, 0.2382, 0.8528, 0.1472, 0.0910, 564.75
497, 0.2386, 0.8527, 0.1473, 0.0913, 564.70
498, 0.2380, 0.8531, 0.1469, 0.0912, 564.79
499, 0.2386, 0.8528, 0.1472, 0.0913, 564.76
500, 0.2391, 0.8525, 0.1475, 0.0917, 564.19
501, 0.2386, 0.8526, 0.1474, 0.0912, 563.69
502, 0.2392, 0.8528, 0.1472, 0.0920, 564.40
503, 0.2380, 0.8530, 0.1470, 0.0911, 564.15
504, 0.2381, 0.8529, 0.1471, 0.0910, 565.54
505, 0.2364, 0.8538, 0.1462, 0.0902, 564.51
506, 0.2375, 0.8532, 0.1468, 0.0907, 564.53
507, 0.2380, 0.8529, 0.1471, 0.0909, 563.96
508, 0.2389, 0.8526, 0.1474, 0.0914, 562.29
509, 0.2376, 0.8533, 0.1467, 0.0910, 563.89
510, 0.2386, 0.8530, 0.1470, 0.0916, 561.37
511, 0.2360, 0.8539, 0.1461, 0.0899, 562.60
512, 0.2393, 0.8527, 0.1473, 0.0921, 562.37
513, 0.2371, 0.8534, 0.1466, 0.0905, 563.57
514, 0.2359, 0.8539, 0.1461, 0.0899, 563.47
515, 0.2379, 0.8532, 0.1468, 0.0911, 564.13
516, 0.2381, 0.8531, 0.1469, 0.0912, 565.54
517, 0.2381, 0.8533, 0.1467, 0.0914, 565.98
518, 0.2352, 0.8542, 0.1458, 0.0895, 564.32
519, 0.2360, 0.8538, 0.1462, 0.0898, 563.31
520, 0.2365, 0.8539, 0.1461, 0.0905, 564.22
521, 0.2371, 0.8534, 0.1466, 0.0906, 567.75
522, 0.2360, 0.8540, 0.1460, 0.0899, 575.22
523, 0.2372, 0.8536, 0.1464, 0.0908, 564.34
524, 0.2350, 0.8544, 0.1456, 0.0895, 564.60
525, 0.2357, 0.8542, 0.1458, 0.0899, 563.96
526, 0.2360, 0.8541, 0.1459, 0.0901, 563.42
527, 0.2363, 0.8538, 0.1462, 0.0900, 564.87
528, 0.2363, 0.8538, 0.1462, 0.0901, 570.11
529, 0.2357, 0.8542, 0.1458, 0.0899, 595.58
530, 0.2369, 0.8536, 0.1464, 0.0905, 596.17
531, 0.2369, 0.8537, 0.1463, 0.0906, 596.93
532, 0.2371, 0.8535, 0.1465, 0.0906, 601.80
533, 0.2346, 0.8546, 0.1454, 0.0892, 603.65
534, 0.2344, 0.8549, 0.1451, 0.0893, 604.84
535, 0.2356, 0.8542, 0.1458, 0.0897, 597.24
536, 0.2357, 0.8539, 0.1461, 0.0896, 593.75
537, 0.2352, 0.8543, 0.1457, 0.0895, 594.06
538, 0.2363, 0.8542, 0.1458, 0.0905, 594.83
539, 0.2342, 0.8548, 0.1452, 0.0890, 594.26
540, 0.2370, 0.8540, 0.1460, 0.0910, 593.91
541, 0.2371, 0.8541, 0.1459, 0.0912, 594.25
542, 0.2352, 0.8544, 0.1456, 0.0896, 594.84
543, 0.2354, 0.8546, 0.1454, 0.0899, 604.76
544, 0.2342, 0.8548, 0.1452, 0.0890, 605.57
545, 0.2352, 0.8545, 0.1455, 0.0897, 604.04
546, 0.2357, 0.8543, 0.1457, 0.0900, 604.87
547, 0.2330, 0.8554, 0.1446, 0.0884, 604.88
548, 0.2361, 0.8541, 0.1459, 0.0902, 604.26
549, 0.2339, 0.8550, 0.1450, 0.0889, 604.49
550, 0.2341, 0.8548, 0.1452, 0.0890, 605.07
551, 0.2347, 0.8547, 0.1453, 0.0894, 601.45
552, 0.2344, 0.8548, 0.1452, 0.0892, 596.26
553, 0.2351, 0.8547, 0.1453, 0.0898, 595.78
554, 0.2336, 0.8553, 0.1447, 0.0890, 594.97
555, 0.2351, 0.8546, 0.1454, 0.0897, 597.00
556, 0.2333, 0.8554, 0.1446, 0.0887, 597.41
557, 0.2335, 0.8553, 0.1447, 0.0888, 604.63
558, 0.2348, 0.8547, 0.1453, 0.0895, 604.82
559, 0.2324, 0.8557, 0.1443, 0.0881, 605.20
560, 0.2336, 0.8553, 0.1447, 0.0890, 604.90
561, 0.2338, 0.8553, 0.1447, 0.0891, 604.80
562, 0.2331, 0.8554, 0.1446, 0.0884, 605.20
563, 0.2347, 0.8548, 0.1452, 0.0895, 603.70
564, 0.2323, 0.8558, 0.1442, 0.0881, 605.15
565, 0.2338, 0.8552, 0.1448, 0.0890, 604.62
566, 0.2329, 0.8556, 0.1444, 0.0885, 604.22
567, 0.2324, 0.8558, 0.1442, 0.0882, 605.21
568, 0.2347, 0.8549, 0.1451, 0.0896, 604.90
569, 0.2333, 0.8554, 0.1446, 0.0887, 604.29
570, 0.2326, 0.8557, 0.1443, 0.0883, 603.91
571, 0.2326, 0.8560, 0.1440, 0.0886, 604.43
572, 0.2336, 0.8552, 0.1448, 0.0888, 604.97
573, 0.2325, 0.8558, 0.1442, 0.0883, 605.18
574, 0.2329, 0.8556, 0.1444, 0.0885, 604.83
575, 0.2330, 0.8556, 0.1444, 0.0886, 605.57
576, 0.2315, 0.8562, 0.1438, 0.0877, 603.77
577, 0.2335, 0.8553, 0.1447, 0.0889, 605.06
578, 0.2327, 0.8558, 0.1442, 0.0885, 604.05
579, 0.2319, 0.8561, 0.1439, 0.0879, 604.09
580, 0.2321, 0.8561, 0.1439, 0.0882, 604.80
581, 0.2320, 0.8561, 0.1439, 0.0882, 605.05
582, 0.2329, 0.8555, 0.1445, 0.0884, 605.03
583, 0.2322, 0.8560, 0.1440, 0.0882, 605.11
584, 0.2314, 0.8566, 0.1434, 0.0880, 604.97
585, 0.2321, 0.8561, 0.1439, 0.0882, 601.44
586, 0.2319, 0.8562, 0.1438, 0.0881, 598.18
587, 0.2319, 0.8562, 0.1438, 0.0880, 598.08
588, 0.2317, 0.8563, 0.1437, 0.0880, 597.57
589, 0.2309, 0.8566, 0.1434, 0.0875, 597.31
590, 0.2332, 0.8555, 0.1445, 0.0888, 596.86
591, 0.2339, 0.8556, 0.1444, 0.0895, 597.90
592, 0.2324, 0.8561, 0.1439, 0.0885, 597.78
593, 0.2317, 0.8562, 0.1438, 0.0879, 597.08
594, 0.2319, 0.8563, 0.1437, 0.0881, 597.72
595, 0.2309, 0.8568, 0.1432, 0.0877, 597.69
596, 0.2310, 0.8564, 0.1436, 0.0875, 597.46
597, 0.2319, 0.8561, 0.1439, 0.0880, 597.50
598, 0.2323, 0.8562, 0.1438, 0.0885, 597.68
599, 0.2308, 0.8566, 0.1434, 0.0874, 598.12
600, 0.2312, 0.8565, 0.1435, 0.0877, 598.03
601, 0.2321, 0.8562, 0.1438, 0.0883, 594.05
602, 0.2312, 0.8566, 0.1434, 0.0878, 544.28
603, 0.2325, 0.8561, 0.1439, 0.0886, 543.37
604, 0.2310, 0.8568, 0.1432, 0.0877, 544.66
605, 0.2314, 0.8564, 0.1436, 0.0878, 551.44
606, 0.2301, 0.8570, 0.1430, 0.0871, 551.92
607, 0.2314, 0.8565, 0.1435, 0.0879, 551.50
608, 0.2321, 0.8563, 0.1437, 0.0884, 552.51
609, 0.2313, 0.8564, 0.1436, 0.0877, 552.33
610, 0.2308, 0.8570, 0.1430, 0.0878, 551.97
611, 0.2313, 0.8566, 0.1434, 0.0879, 572.58
612, 0.2304, 0.8569, 0.1431, 0.0873, 604.58
613, 0.2312, 0.8567, 0.1433, 0.0879, 605.53
614, 0.2316, 0.8566, 0.1434, 0.0882, 604.47
615, 0.2311, 0.8565, 0.1435, 0.0877, 605.77
616, 0.2310, 0.8570, 0.1430, 0.0880, 604.70
617, 0.2293, 0.8575, 0.1425, 0.0868, 604.73
618, 0.2314, 0.8565, 0.1435, 0.0879, 605.38
619, 0.2296, 0.8572, 0.1428, 0.0869, 605.07
620, 0.2304, 0.8570, 0.1430, 0.0874, 605.26
621, 0.2301, 0.8573, 0.1427, 0.0875, 605.71
622, 0.2308, 0.8569, 0.1431, 0.0877, 605.78
623, 0.2300, 0.8572, 0.1428, 0.0872, 604.16
624, 0.2302, 0.8571, 0.1429, 0.0873, 594.69
625, 0.2305, 0.8571, 0.1429, 0.0876, 601.22
626, 0.2314, 0.8566, 0.1434, 0.0881, 600.69
627, 0.2301, 0.8571, 0.1429, 0.0872, 603.03
628, 0.2292, 0.8576, 0.1424, 0.0869, 605.10
629, 0.2329, 0.8564, 0.1436, 0.0893, 605.34
630, 0.2300, 0.8572, 0.1428, 0.0872, 603.87
631, 0.2297, 0.8573, 0.1427, 0.0870, 604.11
632, 0.2296, 0.8576, 0.1424, 0.0872, 604.73
633, 0.2299, 0.8571, 0.1429, 0.0871, 604.63
634, 0.2285, 0.8577, 0.1423, 0.0863, 604.45
635, 0.2289, 0.8577, 0.1423, 0.0866, 605.10
636, 0.2296, 0.8575, 0.1425, 0.0871, 605.07
637, 0.2294, 0.8575, 0.1425, 0.0869, 605.70
638, 0.2295, 0.8573, 0.1427, 0.0868, 604.98
639, 0.2301, 0.8573, 0.1427, 0.0874, 603.73
640, 0.2288, 0.8577, 0.1423, 0.0865, 605.25
641, 0.2300, 0.8573, 0.1427, 0.0873, 605.29
642, 0.2301, 0.8572, 0.1428, 0.0873, 604.56
643, 0.2291, 0.8577, 0.1423, 0.0868, 605.01
644, 0.2305, 0.8571, 0.1429, 0.0876, 600.39
645, 0.2281, 0.8581, 0.1419, 0.0862, 607.12
646, 0.2286, 0.8578, 0.1422, 0.0864, 607.38
647, 0.2290, 0.8577, 0.1423, 0.0867, 607.09
648, 0.2291, 0.8577, 0.1423, 0.0868, 607.47
649, 0.2289, 0.8578, 0.1422, 0.0867, 607.27
650, 0.2279, 0.8583, 0.1417, 0.0862, 607.02
651, 0.2276, 0.8582, 0.1418, 0.0858, 607.55
652, 0.2281, 0.8582, 0.1418, 0.0863, 606.98
653, 0.2288, 0.8579, 0.1421, 0.0868, 607.60
654, 0.2293, 0.8576, 0.1424, 0.0869, 607.45
655, 0.2278, 0.8582, 0.1418, 0.0860, 607.03
656, 0.2288, 0.8579, 0.1421, 0.0867, 581.43
657, 0.2299, 0.8574, 0.1426, 0.0873, 566.26
658, 0.2284, 0.8580, 0.1420, 0.0864, 565.35
659, 0.2281, 0.8581, 0.1419, 0.0862, 565.94
660, 0.2282, 0.8583, 0.1417, 0.0865, 566.28
661, 0.2272, 0.8586, 0.1414, 0.0858, 566.50
662, 0.2291, 0.8579, 0.1421, 0.0870, 566.26
663, 0.2270, 0.8586, 0.1414, 0.0856, 565.91
664, 0.2286, 0.8580, 0.1420, 0.0867, 566.12
665, 0.2294, 0.8579, 0.1421, 0.0873, 566.04
666, 0.2284, 0.8582, 0.1418, 0.0866, 564.05
667, 0.2264, 0.8590, 0.1410, 0.0854, 565.69
668, 0.2290, 0.8577, 0.1423, 0.0868, 566.27
669, 0.2273, 0.8586, 0.1414, 0.0859, 566.55
670, 0.2282, 0.8583, 0.1417, 0.0865, 565.91
671, 0.2259, 0.8593, 0.1407, 0.0851, 565.53
672, 0.2271, 0.8587, 0.1413, 0.0858, 565.98
673, 0.2293, 0.8577, 0.1423, 0.0870, 565.74
674, 0.2289, 0.8578, 0.1422, 0.0867, 566.24
675, 0.2264, 0.8590, 0.1410, 0.0853, 565.72
676, 0.2263, 0.8591, 0.1409, 0.0854, 566.73
677, 0.2273, 0.8585, 0.1415, 0.0858, 565.72
678, 0.2275, 0.8585, 0.1415, 0.0860, 565.55
679, 0.2273, 0.8587, 0.1413, 0.0859, 566.39
680, 0.2279, 0.8584, 0.1416, 0.0863, 566.27
681, 0.2282, 0.8582, 0.1418, 0.0863, 566.31
682, 0.2273, 0.8588, 0.1412, 0.0860, 566.36
683, 0.2268, 0.8588, 0.1412, 0.0856, 567.17
684, 0.2279, 0.8585, 0.1415, 0.0864, 566.50
685, 0.2281, 0.8582, 0.1418, 0.0863, 566.77
686, 0.2275, 0.8586, 0.1414, 0.0862, 565.87
687, 0.2268, 0.8588, 0.1412, 0.0856, 565.76
688, 0.2269, 0.8588, 0.1412, 0.0857, 566.60
689, 0.2265, 0.8591, 0.1409, 0.0856, 564.84
690, 0.2275, 0.8586, 0.1414, 0.0861, 566.16
691, 0.2290, 0.8579, 0.1421, 0.0870, 566.05
692, 0.2257, 0.8593, 0.1407, 0.0850, 566.42
693, 0.2264, 0.8592, 0.1408, 0.0856, 566.40
694, 0.2266, 0.8589, 0.1411, 0.0855, 565.01
695, 0.2263, 0.8592, 0.1408, 0.0855, 566.02
696, 0.2262, 0.8591, 0.1409, 0.0853, 565.58
697, 0.2267, 0.8591, 0.1409, 0.0858, 566.12
698, 0.2254, 0.8597, 0.1403, 0.0851, 565.77
699, 0.2271, 0.8589, 0.1411, 0.0860, 565.86
700, 0.2288, 0.8579, 0.1421, 0.0868, 566.42
701, 0.2270, 0.8589, 0.1411, 0.0858, 566.54
702, 0.2260, 0.8592, 0.1408, 0.0851, 566.24
703, 0.2275, 0.8587, 0.1413, 0.0862, 566.13
704, 0.2260, 0.8592, 0.1408, 0.0851, 566.52
705, 0.2269, 0.8590, 0.1410, 0.0859, 566.16
706, 0.2260, 0.8592, 0.1408, 0.0852, 566.41
707, 0.2253, 0.8597, 0.1403, 0.0850, 566.71
708, 0.2275, 0.8587, 0.1413, 0.0862, 566.16
709, 0.2259, 0.8595, 0.1405, 0.0853, 566.18
710, 0.2260, 0.8593, 0.1407, 0.0852, 565.34
711, 0.2257, 0.8593, 0.1407, 0.0850, 565.42
712, 0.2269, 0.8593, 0.1407, 0.0862, 565.72
713, 0.2261, 0.8592, 0.1408, 0.0852, 565.75
714, 0.2254, 0.8597, 0.1403, 0.0851, 565.63
715, 0.2252, 0.8598, 0.1402, 0.0851, 565.53
716, 0.2260, 0.8594, 0.1406, 0.0854, 565.27
717, 0.2257, 0.8596, 0.1404, 0.0853, 564.95
718, 0.2268, 0.8591, 0.1409, 0.0860, 565.52
719, 0.2249, 0.8599, 0.1401, 0.0848, 574.83
720, 0.2265, 0.8593, 0.1407, 0.0859, 564.22
721, 0.2257, 0.8594, 0.1406, 0.0852, 563.73
722, 0.2256, 0.8596, 0.1404, 0.0852, 564.97
723, 0.2258, 0.8595, 0.1405, 0.0852, 565.03
724, 0.2246, 0.8601, 0.1399, 0.0846, 565.00
725, 0.2264, 0.8591, 0.1409, 0.0854, 565.11
726, 0.2274, 0.8588, 0.1412, 0.0862, 564.53
727, 0.2256, 0.8595, 0.1405, 0.0851, 564.72
728, 0.2264, 0.8592, 0.1408, 0.0856, 563.51
729, 0.2250, 0.8598, 0.1402, 0.0848, 563.79
730, 0.2260, 0.8594, 0.1406, 0.0854, 562.90
731, 0.2250, 0.8600, 0.1400, 0.0850, 563.41
732, 0.2249, 0.8598, 0.1402, 0.0847, 564.65
733, 0.2253, 0.8597, 0.1403, 0.0850, 565.09
734, 0.2250, 0.8596, 0.1404, 0.0847, 564.76
735, 0.2265, 0.8590, 0.1410, 0.0855, 565.70
736, 0.2240, 0.8603, 0.1397, 0.0843, 565.57
737, 0.2255, 0.8596, 0.1404, 0.0851, 565.30
738, 0.2243, 0.8601, 0.1399, 0.0845, 565.53
739, 0.2266, 0.8592, 0.1408, 0.0858, 565.34
740, 0.2260, 0.8593, 0.1407, 0.0853, 565.88
741, 0.2266, 0.8591, 0.1409, 0.0857, 565.16
742, 0.2250, 0.8598, 0.1402, 0.0849, 565.14
743, 0.2261, 0.8595, 0.1405, 0.0855, 565.22
744, 0.2249, 0.8599, 0.1401, 0.0848, 564.81
745, 0.2251, 0.8598, 0.1402, 0.0850, 564.42
746, 0.2257, 0.8594, 0.1406, 0.0851, 565.31
747, 0.2228, 0.8608, 0.1392, 0.0836, 565.63
748, 0.2248, 0.8601, 0.1399, 0.0848, 565.67
749, 0.2258, 0.8595, 0.1405, 0.0854, 563.38
750, 0.2252, 0.8597, 0.1403, 0.0849, 564.75
751, 0.2251, 0.8598, 0.1402, 0.0848, 565.20
752, 0.2237, 0.8606, 0.1394, 0.0843, 565.44
753, 0.2263, 0.8593, 0.1407, 0.0856, 565.66
754, 0.2243, 0.8603, 0.1397, 0.0846, 565.48
755, 0.2253, 0.8597, 0.1403, 0.0850, 565.41
756, 0.2248, 0.8600, 0.1400, 0.0848, 565.37
757, 0.2234, 0.8608, 0.1392, 0.0842, 564.84
758, 0.2256, 0.8595, 0.1405, 0.0851, 565.03
759, 0.2238, 0.8604, 0.1396, 0.0841, 564.67
760, 0.2247, 0.8602, 0.1398, 0.0849, 564.54
761, 0.2255, 0.8598, 0.1402, 0.0853, 565.75
762, 0.2241, 0.8603, 0.1397, 0.0844, 565.75
763, 0.2241, 0.8601, 0.1399, 0.0843, 565.09
764, 0.2243, 0.8602, 0.1398, 0.0845, 565.18
765, 0.2253, 0.8597, 0.1403, 0.0850, 565.51
766, 0.2243, 0.8603, 0.1397, 0.0846, 576.52
767, 0.2251, 0.8599, 0.1401, 0.0849, 574.08
768, 0.2235, 0.8607, 0.1393, 0.0843, 576.94
769, 0.2240, 0.8603, 0.1397, 0.0844, 570.31
770, 0.2245, 0.8601, 0.1399, 0.0846, 570.51
771, 0.2237, 0.8605, 0.1395, 0.0842, 576.61
772, 0.2250, 0.8599, 0.1401, 0.0849, 572.98
773, 0.2226, 0.8610, 0.1390, 0.0836, 573.25
774, 0.2232, 0.8607, 0.1393, 0.0839, 569.85
775, 0.2237, 0.8605, 0.1395, 0.0842, 582.33
776, 0.2231, 0.8607, 0.1393, 0.0838, 568.85
777, 0.2235, 0.8607, 0.1393, 0.0842, 572.84
778, 0.2226, 0.8610, 0.1390, 0.0836, 576.01
779, 0.2243, 0.8603, 0.1397, 0.0846, 576.33
780, 0.2236, 0.8604, 0.1396, 0.0841, 576.20
781, 0.2237, 0.8606, 0.1394, 0.0843, 576.70
782, 0.2257, 0.8596, 0.1404, 0.0853, 575.23
783, 0.2236, 0.8607, 0.1393, 0.0843, 569.61
784, 0.2226, 0.8609, 0.1391, 0.0835, 565.19
785, 0.2243, 0.8601, 0.1399, 0.0844, 564.87
786, 0.2240, 0.8604, 0.1396, 0.0844, 565.31
787, 0.2248, 0.8607, 0.1393, 0.0855, 565.69
788, 0.2244, 0.8602, 0.1398, 0.0846, 565.61
789, 0.2238, 0.8606, 0.1394, 0.0844, 565.56
790, 0.2224, 0.8611, 0.1389, 0.0835, 565.67
791, 0.2256, 0.8603, 0.1397, 0.0859, 565.57
792, 0.2225, 0.8611, 0.1389, 0.0836, 565.64
793, 0.2236, 0.8607, 0.1393, 0.0842, 565.56
794, 0.2226, 0.8610, 0.1390, 0.0836, 565.37
795, 0.2234, 0.8606, 0.1394, 0.0840, 565.51
796, 0.2243, 0.8604, 0.1396, 0.0847, 565.53
797, 0.2244, 0.8604, 0.1396, 0.0848, 565.45
798, 0.2236, 0.8606, 0.1394, 0.0842, 565.67
799, 0.2241, 0.8604, 0.1396, 0.0845, 565.89
800, 0.2220, 0.8613, 0.1387, 0.0833, 565.42
801, 0.2233, 0.8608, 0.1392, 0.0841, 565.53
802, 0.2235, 0.8607, 0.1393, 0.0842, 565.64
803, 0.2239, 0.8604, 0.1396, 0.0844, 565.11
804, 0.2228, 0.8609, 0.1391, 0.0837, 563.70
805, 0.2234, 0.8608, 0.1392, 0.0842, 565.34
806, 0.2243, 0.8604, 0.1396, 0.0847, 565.90
807, 0.2239, 0.8605, 0.1395, 0.0844, 565.64
808, 0.2223, 0.8613, 0.1387, 0.0836, 565.89
809, 0.2226, 0.8609, 0.1391, 0.0836, 564.71
810, 0.2239, 0.8605, 0.1395, 0.0844, 565.22
811, 0.2233, 0.8607, 0.1393, 0.0840, 565.97
812, 0.2235, 0.8606, 0.1394, 0.0841, 565.37
813, 0.2223, 0.8613, 0.1387, 0.0836, 565.22
814, 0.2223, 0.8612, 0.1388, 0.0835, 565.19
815, 0.2235, 0.8609, 0.1391, 0.0844, 565.73
816, 0.2227, 0.8613, 0.1387, 0.0840, 565.25
817, 0.2217, 0.8615, 0.1385, 0.0833, 565.55
818, 0.2222, 0.8612, 0.1388, 0.0834, 565.10
819, 0.2227, 0.8612, 0.1388, 0.0839, 564.95
820, 0.2219, 0.8614, 0.1386, 0.0833, 565.18
821, 0.2227, 0.8611, 0.1389, 0.0839, 565.24
822, 0.2228, 0.8611, 0.1389, 0.0838, 565.23
823, 0.2224, 0.8613, 0.1387, 0.0836, 564.88
824, 0.2208, 0.8620, 0.1380, 0.0828, 564.73
825, 0.2243, 0.8603, 0.1397, 0.0846, 564.86
826, 0.2217, 0.8615, 0.1385, 0.0832, 565.99
827, 0.2240, 0.8604, 0.1396, 0.0844, 565.04
828, 0.2222, 0.8612, 0.1388, 0.0834, 582.37
829, 0.2232, 0.8608, 0.1392, 0.0840, 564.86
830, 0.2225, 0.8611, 0.1389, 0.0836, 564.89
831, 0.2232, 0.8607, 0.1393, 0.0839, 563.00
832, 0.2220, 0.8614, 0.1386, 0.0834, 565.00
833, 0.2213, 0.8617, 0.1383, 0.0831, 565.21
834, 0.2229, 0.8612, 0.1388, 0.0840, 565.21
835, 0.2224, 0.8613, 0.1387, 0.0837, 564.90
836, 0.2229, 0.8610, 0.1390, 0.0838, 565.10
837, 0.2222, 0.8612, 0.1388, 0.0834, 565.16
838, 0.2215, 0.8617, 0.1383, 0.0832, 565.19
839, 0.2223, 0.8612, 0.1388, 0.0836, 564.75
840, 0.2231, 0.8609, 0.1391, 0.0840, 565.48
841, 0.2225, 0.8610, 0.1390, 0.0835, 564.88
842, 0.2234, 0.8609, 0.1391, 0.0842, 565.35
843, 0.2216, 0.8618, 0.1382, 0.0834, 565.11
844, 0.2231, 0.8609, 0.1391, 0.0840, 565.41
845, 0.2219, 0.8616, 0.1384, 0.0835, 564.82
846, 0.2231, 0.8610, 0.1390, 0.0840, 564.98
847, 0.2236, 0.8607, 0.1393, 0.0843, 565.57
848, 0.2220, 0.8615, 0.1385, 0.0835, 564.84
849, 0.2229, 0.8609, 0.1391, 0.0838, 564.72
850, 0.2229, 0.8611, 0.1389, 0.0841, 565.16
851, 0.2225, 0.8611, 0.1389, 0.0836, 564.99
852, 0.2235, 0.8607, 0.1393, 0.0843, 565.16
853, 0.2227, 0.8612, 0.1388, 0.0839, 564.97
854, 0.2222, 0.8613, 0.1387, 0.0835, 565.28
855, 0.2223, 0.8612, 0.1388, 0.0834, 565.36
856, 0.2227, 0.8612, 0.1388, 0.0839, 564.96
857, 0.2212, 0.8619, 0.1381, 0.0831, 564.83
858, 0.2215, 0.8618, 0.1382, 0.0833, 565.16
859, 0.2212, 0.8618, 0.1382, 0.0830, 563.33
860, 0.2219, 0.8617, 0.1383, 0.0836, 565.16
861, 0.2220, 0.8616, 0.1384, 0.0836, 565.04
862, 0.2221, 0.8612, 0.1388, 0.0834, 564.53
863, 0.2210, 0.8619, 0.1381, 0.0829, 564.63
864, 0.2232, 0.8608, 0.1392, 0.0840, 564.83
865, 0.2214, 0.8617, 0.1383, 0.0831, 564.77
866, 0.2221, 0.8612, 0.1388, 0.0834, 564.75
867, 0.2221, 0.8616, 0.1384, 0.0837, 565.33
868, 0.2222, 0.8615, 0.1385, 0.0837, 564.97
869, 0.2216, 0.8617, 0.1383, 0.0833, 564.80
870, 0.2216, 0.8618, 0.1382, 0.0833, 564.60
871, 0.2216, 0.8616, 0.1384, 0.0832, 561.39
872, 0.2223, 0.8613, 0.1387, 0.0836, 564.38
873, 0.2212, 0.8619, 0.1381, 0.0831, 565.34
874, 0.2213, 0.8620, 0.1380, 0.0833, 564.71
875, 0.2220, 0.8614, 0.1386, 0.0834, 564.76
876, 0.2227, 0.8613, 0.1387, 0.0840, 564.79
877, 0.2205, 0.8621, 0.1379, 0.0827, 564.67
878, 0.2206, 0.8622, 0.1378, 0.0828, 564.97
879, 0.2214, 0.8618, 0.1382, 0.0832, 563.77
880, 0.2211, 0.8620, 0.1380, 0.0831, 563.54
881, 0.2214, 0.8618, 0.1382, 0.0832, 563.58
882, 0.2210, 0.8621, 0.1379, 0.0831, 563.65
883, 0.2205, 0.8623, 0.1377, 0.0828, 564.47
884, 0.2203, 0.8623, 0.1377, 0.0826, 564.61
885, 0.2216, 0.8617, 0.1383, 0.0833, 564.79
886, 0.2204, 0.8624, 0.1376, 0.0828, 567.59
887, 0.2216, 0.8617, 0.1383, 0.0834, 568.75
888, 0.2205, 0.8622, 0.1378, 0.0827, 582.65
889, 0.2204, 0.8624, 0.1376, 0.0828, 574.25
890, 0.2215, 0.8619, 0.1381, 0.0834, 579.87
891, 0.2210, 0.8619, 0.1381, 0.0830, 571.96
892, 0.2216, 0.8617, 0.1383, 0.0833, 587.69
893, 0.2215, 0.8617, 0.1383, 0.0832, 579.01
894, 0.2202, 0.8621, 0.1379, 0.0824, 578.57
895, 0.2218, 0.8617, 0.1383, 0.0834, 582.35
896, 0.2208, 0.8622, 0.1378, 0.0829, 577.09
897, 0.2231, 0.8615, 0.1385, 0.0846, 583.96
898, 0.2216, 0.8617, 0.1383, 0.0833, 576.78
899, 0.2210, 0.8619, 0.1381, 0.0829, 577.19
