Epoch, Loss, Dice Score, Dice Loss, CE Loss, SkelRec Loss, Time
377, -0.5561, 0.8448, 0.1552, 0.1104, -0.8217, 571.26
378, -0.5573, 0.8451, 0.1549, 0.1099, -0.8220, 572.57
379, -0.5567, 0.8448, 0.1552, 0.1097, -0.8216, 571.45
380, -0.5559, 0.8446, 0.1554, 0.1104, -0.8218, 570.79
381, -0.5568, 0.8448, 0.1552, 0.1099, -0.8218, 571.74
382, -0.5585, 0.8452, 0.1548, 0.1091, -0.8224, 571.82
383, -0.5579, 0.8452, 0.1548, 0.1096, -0.8223, 572.12
384, -0.5560, 0.8446, 0.1554, 0.1105, -0.8219, 572.98
385, -0.5599, 0.8459, 0.1541, 0.1084, -0.8224, 575.68
386, -0.5579, 0.8453, 0.1547, 0.1097, -0.8222, 576.17
387, -0.5605, 0.8462, 0.1538, 0.1087, -0.8230, 573.63
388, -0.5596, 0.8459, 0.1541, 0.1089, -0.8226, 574.72
389, -0.5577, 0.8453, 0.1547, 0.1098, -0.8222, 571.74
390, -0.5596, 0.8459, 0.1541, 0.1091, -0.8228, 572.84
391, -0.5586, 0.8456, 0.1544, 0.1094, -0.8224, 572.73
392, -0.5581, 0.8455, 0.1545, 0.1097, -0.8224, 573.57
393, -0.5593, 0.8458, 0.1542, 0.1089, -0.8223, 571.33
394, -0.5610, 0.8465, 0.1535, 0.1085, -0.8230, 572.23
395, -0.5617, 0.8465, 0.1535, 0.1079, -0.8231, 571.74
396, -0.5582, 0.8455, 0.1545, 0.1095, -0.8222, 571.51
397, -0.5593, 0.8457, 0.1543, 0.1090, -0.8227, 571.23
398, -0.5601, 0.8459, 0.1541, 0.1086, -0.8228, 571.61
399, -0.5614, 0.8465, 0.1535, 0.1081, -0.8230, 569.74
400, -0.5616, 0.8467, 0.1533, 0.1082, -0.8231, 570.90
401, -0.5596, 0.8464, 0.1536, 0.1101, -0.8233, 570.97
402, -0.5616, 0.8466, 0.1534, 0.1082, -0.8232, 571.70
403, -0.5602, 0.8461, 0.1539, 0.1087, -0.8228, 584.75
404, -0.5629, 0.8472, 0.1528, 0.1076, -0.8233, 580.69
405, -0.5604, 0.8461, 0.1539, 0.1087, -0.8230, 570.98
406, -0.5632, 0.8469, 0.1531, 0.1072, -0.8235, 573.58
407, -0.5629, 0.8469, 0.1531, 0.1075, -0.8234, 570.71
408, -0.5611, 0.8465, 0.1535, 0.1082, -0.8228, 571.62
409, -0.5628, 0.8470, 0.1530, 0.1077, -0.8235, 572.00
410, -0.5638, 0.8474, 0.1526, 0.1076, -0.8239, 571.68
411, -0.5609, 0.8464, 0.1536, 0.1085, -0.8231, 572.33
412, -0.5634, 0.8472, 0.1528, 0.1075, -0.8237, 572.26
413, -0.5620, 0.8468, 0.1532, 0.1079, -0.8231, 572.71
414, -0.5636, 0.8473, 0.1527, 0.1073, -0.8236, 572.82
415, -0.5626, 0.8471, 0.1529, 0.1080, -0.8235, 571.62
416, -0.5631, 0.8472, 0.1528, 0.1077, -0.8236, 573.14
417, -0.5637, 0.8474, 0.1526, 0.1075, -0.8237, 572.19
418, -0.5626, 0.8469, 0.1531, 0.1080, -0.8236, 573.04
419, -0.5620, 0.8472, 0.1528, 0.1086, -0.8234, 571.62
420, -0.5649, 0.8478, 0.1522, 0.1070, -0.8240, 573.48
421, -0.5614, 0.8470, 0.1530, 0.1090, -0.8234, 572.01
422, -0.5651, 0.8476, 0.1524, 0.1067, -0.8242, 571.70
423, -0.5616, 0.8467, 0.1533, 0.1085, -0.8233, 572.68
424, -0.5611, 0.8463, 0.1537, 0.1084, -0.8232, 571.41
425, -0.5655, 0.8478, 0.1522, 0.1066, -0.8243, 571.85
426, -0.5639, 0.8476, 0.1524, 0.1074, -0.8237, 572.88
427, -0.5650, 0.8478, 0.1522, 0.1068, -0.8240, 571.69
428, -0.5654, 0.8480, 0.1520, 0.1070, -0.8243, 572.52
429, -0.5655, 0.8480, 0.1520, 0.1070, -0.8245, 573.02
430, -0.5659, 0.8483, 0.1517, 0.1067, -0.8243, 574.89
431, -0.5645, 0.8480, 0.1520, 0.1075, -0.8240, 571.66
432, -0.5661, 0.8481, 0.1519, 0.1065, -0.8245, 573.52
433, -0.5676, 0.8487, 0.1513, 0.1058, -0.8247, 572.67
434, -0.5643, 0.8478, 0.1522, 0.1074, -0.8239, 570.74
435, -0.5660, 0.8485, 0.1515, 0.1072, -0.8247, 571.53
436, -0.5665, 0.8484, 0.1516, 0.1065, -0.8246, 572.99
437, -0.5655, 0.8481, 0.1519, 0.1070, -0.8244, 572.97
438, -0.5679, 0.8488, 0.1512, 0.1059, -0.8250, 572.69
439, -0.5663, 0.8483, 0.1517, 0.1066, -0.8245, 571.71
440, -0.5668, 0.8484, 0.1516, 0.1064, -0.8248, 572.60
441, -0.5652, 0.8481, 0.1519, 0.1076, -0.8247, 572.44
442, -0.5665, 0.8484, 0.1516, 0.1066, -0.8246, 572.61
443, -0.5661, 0.8483, 0.1517, 0.1065, -0.8244, 571.30
444, -0.5661, 0.8485, 0.1515, 0.1068, -0.8245, 573.30
445, -0.5665, 0.8486, 0.1514, 0.1069, -0.8248, 570.55
446, -0.5674, 0.8489, 0.1511, 0.1066, -0.8250, 571.30
447, -0.5689, 0.8493, 0.1507, 0.1057, -0.8253, 570.97
448, -0.5668, 0.8488, 0.1512, 0.1063, -0.8244, 571.50
449, -0.5670, 0.8486, 0.1514, 0.1061, -0.8245, 575.06
450, -0.5687, 0.8493, 0.1507, 0.1060, -0.8253, 572.26
451, -0.5705, 0.8497, 0.1503, 0.1049, -0.8257, 571.12
452, -0.5664, 0.8483, 0.1517, 0.1063, -0.8244, 572.60
453, -0.5697, 0.8495, 0.1505, 0.1053, -0.8255, 571.15
454, -0.5677, 0.8489, 0.1511, 0.1060, -0.8248, 578.11
455, -0.5662, 0.8483, 0.1517, 0.1067, -0.8245, 573.43
456, -0.5711, 0.8499, 0.1501, 0.1045, -0.8257, 573.38
457, -0.5698, 0.8496, 0.1504, 0.1053, -0.8255, 573.25
458, -0.5696, 0.8497, 0.1503, 0.1052, -0.8251, 572.64
459, -0.5685, 0.8491, 0.1509, 0.1057, -0.8250, 572.45
460, -0.5706, 0.8498, 0.1502, 0.1048, -0.8256, 574.52
461, -0.5671, 0.8490, 0.1510, 0.1066, -0.8247, 583.16
462, -0.5704, 0.8498, 0.1502, 0.1049, -0.8255, 599.30
463, -0.5701, 0.8498, 0.1502, 0.1052, -0.8255, 587.07
464, -0.5681, 0.8491, 0.1509, 0.1061, -0.8252, 600.23
465, -0.5678, 0.8490, 0.1510, 0.1062, -0.8250, 586.76
466, -0.5691, 0.8497, 0.1503, 0.1056, -0.8251, 601.41
467, -0.5693, 0.8496, 0.1504, 0.1057, -0.8254, 602.03
468, -0.5687, 0.8495, 0.1505, 0.1060, -0.8252, 589.10
469, -0.5706, 0.8499, 0.1501, 0.1051, -0.8257, 599.46
470, -0.5711, 0.8500, 0.1500, 0.1046, -0.8257, 588.36
471, -0.5699, 0.8496, 0.1504, 0.1053, -0.8255, 600.24
472, -0.5695, 0.8497, 0.1503, 0.1056, -0.8254, 589.63
473, -0.5700, 0.8499, 0.1501, 0.1055, -0.8256, 587.52
474, -0.5709, 0.8499, 0.1501, 0.1049, -0.8258, 604.26
475, -0.5716, 0.8504, 0.1496, 0.1048, -0.8259, 596.72
476, -0.5705, 0.8501, 0.1499, 0.1052, -0.8256, 607.86
477, -0.5721, 0.8504, 0.1496, 0.1043, -0.8260, 615.50
478, -0.5714, 0.8501, 0.1499, 0.1045, -0.8259, 606.10
479, -0.5721, 0.8505, 0.1495, 0.1044, -0.8260, 615.25
480, -0.5716, 0.8503, 0.1497, 0.1047, -0.8261, 604.97
481, -0.5703, 0.8499, 0.1501, 0.1054, -0.8258, 601.20
482, -0.5736, 0.8509, 0.1491, 0.1037, -0.8263, 625.45
483, -0.5718, 0.8504, 0.1496, 0.1048, -0.8261, 605.99
484, -0.5709, 0.8501, 0.1499, 0.1050, -0.8258, 607.17
485, -0.5731, 0.8508, 0.1492, 0.1038, -0.8261, 617.64
486, -0.5735, 0.8509, 0.1491, 0.1038, -0.8264, 605.67
487, -0.5712, 0.8504, 0.1496, 0.1050, -0.8258, 611.63
488, -0.5721, 0.8505, 0.1495, 0.1045, -0.8261, 614.92
489, -0.5716, 0.8505, 0.1495, 0.1051, -0.8262, 605.42
490, -0.5709, 0.8503, 0.1497, 0.1050, -0.8257, 624.16
491, -0.5699, 0.8499, 0.1501, 0.1056, -0.8256, 601.14
492, -0.5734, 0.8510, 0.1490, 0.1042, -0.8267, 608.93
493, -0.5730, 0.8510, 0.1490, 0.1042, -0.8263, 592.70
494, -0.5715, 0.8503, 0.1497, 0.1048, -0.8259, 594.59
495, -0.5734, 0.8510, 0.1490, 0.1039, -0.8264, 573.22
496, -0.5732, 0.8510, 0.1490, 0.1042, -0.8265, 572.94
497, -0.5717, 0.8505, 0.1495, 0.1047, -0.8259, 571.64
498, -0.5740, 0.8511, 0.1489, 0.1038, -0.8267, 572.81
499, -0.5728, 0.8508, 0.1492, 0.1042, -0.8262, 570.16
500, -0.5750, 0.8514, 0.1486, 0.1031, -0.8268, 572.13
501, -0.5743, 0.8512, 0.1488, 0.1037, -0.8268, 571.59
502, -0.5746, 0.8513, 0.1487, 0.1034, -0.8266, 578.05
503, -0.5755, 0.8517, 0.1483, 0.1031, -0.8269, 588.72
504, -0.5748, 0.8514, 0.1486, 0.1035, -0.8269, 596.13
505, -0.5738, 0.8511, 0.1489, 0.1039, -0.8265, 591.36
506, -0.5755, 0.8517, 0.1483, 0.1031, -0.8269, 593.32
507, -0.5733, 0.8509, 0.1491, 0.1041, -0.8265, 596.23
508, -0.5741, 0.8513, 0.1487, 0.1039, -0.8267, 587.07
509, -0.5753, 0.8515, 0.1485, 0.1032, -0.8271, 596.82
510, -0.5771, 0.8521, 0.1479, 0.1023, -0.8273, 587.72
511, -0.5734, 0.8511, 0.1489, 0.1041, -0.8265, 597.37
512, -0.5768, 0.8520, 0.1480, 0.1025, -0.8273, 586.12
513, -0.5757, 0.8519, 0.1481, 0.1033, -0.8271, 598.23
514, -0.5750, 0.8516, 0.1484, 0.1034, -0.8268, 594.18
515, -0.5763, 0.8520, 0.1480, 0.1032, -0.8274, 588.72
516, -0.5765, 0.8521, 0.1479, 0.1030, -0.8273, 597.21
517, -0.5767, 0.8521, 0.1479, 0.1029, -0.8275, 589.38
518, -0.5773, 0.8523, 0.1477, 0.1024, -0.8274, 596.60
519, -0.5767, 0.8522, 0.1478, 0.1028, -0.8273, 584.15
520, -0.5757, 0.8520, 0.1480, 0.1034, -0.8270, 597.86
521, -0.5760, 0.8518, 0.1482, 0.1030, -0.8272, 588.44
522, -0.5776, 0.8524, 0.1476, 0.1024, -0.8276, 594.05
523, -0.5766, 0.8522, 0.1478, 0.1031, -0.8275, 591.68
524, -0.5793, 0.8531, 0.1469, 0.1020, -0.8281, 592.56
525, -0.5766, 0.8522, 0.1478, 0.1031, -0.8274, 594.94
526, -0.5762, 0.8521, 0.1479, 0.1031, -0.8272, 587.54
527, -0.5779, 0.8524, 0.1476, 0.1024, -0.8278, 596.71
528, -0.5764, 0.8520, 0.1480, 0.1028, -0.8272, 587.30
529, -0.5774, 0.8524, 0.1476, 0.1029, -0.8279, 596.58
530, -0.5776, 0.8524, 0.1476, 0.1025, -0.8277, 590.37
531, -0.5775, 0.8525, 0.1475, 0.1025, -0.8275, 590.08
532, -0.5777, 0.8525, 0.1475, 0.1024, -0.8276, 571.52
533, -0.5763, 0.8523, 0.1477, 0.1036, -0.8275, 570.57
534, -0.5776, 0.8526, 0.1474, 0.1027, -0.8277, 572.15
535, -0.5779, 0.8525, 0.1475, 0.1025, -0.8279, 570.73
536, -0.5751, 0.8518, 0.1482, 0.1038, -0.8271, 571.81
537, -0.5770, 0.8523, 0.1477, 0.1028, -0.8275, 572.75
538, -0.5784, 0.8526, 0.1474, 0.1021, -0.8279, 572.49
539, -0.5767, 0.8522, 0.1478, 0.1029, -0.8275, 572.02
540, -0.5772, 0.8524, 0.1476, 0.1026, -0.8274, 571.40
541, -0.5784, 0.8527, 0.1473, 0.1023, -0.8280, 571.19
542, -0.5800, 0.8534, 0.1466, 0.1014, -0.8281, 571.15
543, -0.5816, 0.8537, 0.1463, 0.1007, -0.8286, 571.90
544, -0.5771, 0.8525, 0.1475, 0.1031, -0.8277, 572.19
545, -0.5791, 0.8531, 0.1469, 0.1022, -0.8282, 571.53
546, -0.5808, 0.8536, 0.1464, 0.1013, -0.8285, 572.76
547, -0.5792, 0.8531, 0.1469, 0.1019, -0.8280, 571.96
548, -0.5789, 0.8530, 0.1470, 0.1020, -0.8280, 573.75
549, -0.5804, 0.8535, 0.1465, 0.1015, -0.8284, 572.73
550, -0.5795, 0.8531, 0.1469, 0.1016, -0.8281, 572.97
551, -0.5808, 0.8537, 0.1463, 0.1013, -0.8285, 571.03
552, -0.5805, 0.8534, 0.1466, 0.1013, -0.8284, 574.03
553, -0.5784, 0.8529, 0.1471, 0.1025, -0.8281, 574.42
554, -0.5802, 0.8536, 0.1464, 0.1020, -0.8286, 573.07
555, -0.5798, 0.8531, 0.1469, 0.1017, -0.8284, 571.35
556, -0.5815, 0.8538, 0.1462, 0.1011, -0.8287, 573.01
557, -0.5794, 0.8532, 0.1468, 0.1019, -0.8281, 574.41
558, -0.5812, 0.8538, 0.1462, 0.1012, -0.8286, 573.46
559, -0.5820, 0.8540, 0.1460, 0.1009, -0.8290, 571.44
560, -0.5807, 0.8535, 0.1465, 0.1012, -0.8284, 573.44
561, -0.5807, 0.8537, 0.1463, 0.1014, -0.8285, 573.14
562, -0.5828, 0.8542, 0.1458, 0.1005, -0.8290, 572.50
563, -0.5805, 0.8535, 0.1465, 0.1016, -0.8285, 571.19
564, -0.5808, 0.8536, 0.1464, 0.1013, -0.8285, 573.29
565, -0.5839, 0.8547, 0.1453, 0.1001, -0.8293, 572.49
566, -0.5819, 0.8541, 0.1459, 0.1009, -0.8287, 576.41
567, -0.5814, 0.8537, 0.1463, 0.1010, -0.8287, 572.01
568, -0.5820, 0.8539, 0.1461, 0.1007, -0.8287, 573.55
569, -0.5818, 0.8539, 0.1461, 0.1010, -0.8289, 570.21
570, -0.5819, 0.8539, 0.1461, 0.1007, -0.8288, 572.41
571, -0.5825, 0.8543, 0.1457, 0.1009, -0.8291, 572.33
572, -0.5857, 0.8552, 0.1448, 0.0994, -0.8299, 533.70
573, -0.5811, 0.8538, 0.1462, 0.1013, -0.8286, 323.56
574, -0.5808, 0.8539, 0.1461, 0.1016, -0.8285, 317.28
575, -0.5810, 0.8537, 0.1463, 0.1013, -0.8287, 317.02
576, -0.5826, 0.8541, 0.1459, 0.1006, -0.8291, 317.54
577, -0.5826, 0.8543, 0.1457, 0.1009, -0.8293, 317.36
578, -0.5831, 0.8544, 0.1456, 0.1004, -0.8291, 318.16
579, -0.5821, 0.8540, 0.1460, 0.1006, -0.8287, 317.34
580, -0.5836, 0.8545, 0.1455, 0.0999, -0.8289, 317.33
581, -0.5809, 0.8539, 0.1461, 0.1020, -0.8290, 316.89
582, -0.5820, 0.8540, 0.1460, 0.1009, -0.8289, 316.96
583, -0.5815, 0.8540, 0.1460, 0.1011, -0.8286, 316.53
584, -0.5836, 0.8546, 0.1454, 0.1003, -0.8293, 316.82
585, -0.5819, 0.8541, 0.1459, 0.1010, -0.8288, 316.16
586, -0.5828, 0.8546, 0.1454, 0.1007, -0.8289, 317.20
587, -0.5840, 0.8549, 0.1451, 0.1004, -0.8294, 316.94
588, -0.5830, 0.8543, 0.1457, 0.1003, -0.8291, 316.49
589, -0.5833, 0.8546, 0.1454, 0.1005, -0.8292, 316.09
590, -0.5841, 0.8548, 0.1452, 0.1001, -0.8294, 316.75
591, -0.5821, 0.8543, 0.1457, 0.1012, -0.8291, 317.09
592, -0.5832, 0.8545, 0.1455, 0.1006, -0.8293, 317.29
593, -0.5832, 0.8546, 0.1454, 0.1005, -0.8291, 316.68
594, -0.5831, 0.8546, 0.1454, 0.1007, -0.8292, 316.98
595, -0.5847, 0.8551, 0.1449, 0.0998, -0.8294, 316.47
596, -0.5841, 0.8549, 0.1451, 0.1003, -0.8295, 314.00
597, -0.5833, 0.8546, 0.1454, 0.1007, -0.8294, 317.40
598, -0.5838, 0.8548, 0.1452, 0.1005, -0.8296, 317.61
599, -0.5836, 0.8546, 0.1454, 0.1002, -0.8293, 317.75
600, -0.5841, 0.8548, 0.1452, 0.1003, -0.8295, 317.21
601, -0.5836, 0.8548, 0.1452, 0.1005, -0.8293, 317.51
602, -0.5847, 0.8550, 0.1450, 0.0998, -0.8295, 317.48
603, -0.5839, 0.8549, 0.1451, 0.1002, -0.8292, 317.32
604, -0.5834, 0.8546, 0.1454, 0.1003, -0.8291, 317.71
605, -0.5867, 0.8559, 0.1441, 0.0992, -0.8301, 317.56
606, -0.5829, 0.8545, 0.1455, 0.1010, -0.8294, 317.59
607, -0.5862, 0.8556, 0.1444, 0.0994, -0.8300, 317.36
608, -0.5835, 0.8548, 0.1452, 0.1005, -0.8292, 317.18
609, -0.5832, 0.8547, 0.1453, 0.1007, -0.8292, 316.91
610, -0.5840, 0.8551, 0.1449, 0.1007, -0.8295, 317.68
611, -0.5861, 0.8554, 0.1446, 0.0994, -0.8301, 317.89
612, -0.5840, 0.8548, 0.1452, 0.1002, -0.8294, 317.90
613, -0.5829, 0.8544, 0.1456, 0.1005, -0.8290, 316.79
614, -0.5868, 0.8558, 0.1442, 0.0991, -0.8301, 316.69
615, -0.5856, 0.8555, 0.1445, 0.0997, -0.8298, 317.03
616, -0.5836, 0.8549, 0.1451, 0.1005, -0.8293, 317.66
617, -0.5871, 0.8560, 0.1440, 0.0993, -0.8303, 317.93
618, -0.5863, 0.8558, 0.1442, 0.0995, -0.8300, 318.04
619, -0.5845, 0.8551, 0.1449, 0.1001, -0.8295, 317.42
620, -0.5865, 0.8557, 0.1443, 0.0993, -0.8301, 317.34
621, -0.5861, 0.8554, 0.1446, 0.0993, -0.8300, 316.82
622, -0.5856, 0.8555, 0.1445, 0.0997, -0.8298, 314.77
623, -0.5858, 0.8555, 0.1445, 0.0997, -0.8300, 317.03
624, -0.5854, 0.8554, 0.1446, 0.0998, -0.8298, 317.53
625, -0.5850, 0.8553, 0.1447, 0.0999, -0.8296, 317.49
626, -0.5867, 0.8557, 0.1443, 0.0990, -0.8300, 317.40
627, -0.5862, 0.8556, 0.1444, 0.0996, -0.8302, 316.54
628, -0.5838, 0.8550, 0.1450, 0.1004, -0.8293, 316.56
629, -0.5858, 0.8556, 0.1444, 0.0995, -0.8297, 316.33
630, -0.5866, 0.8557, 0.1443, 0.0992, -0.8301, 316.61
631, -0.5887, 0.8565, 0.1435, 0.0984, -0.8306, 316.34
632, -0.5869, 0.8558, 0.1442, 0.0990, -0.8301, 316.54
633, -0.5874, 0.8559, 0.1441, 0.0988, -0.8303, 315.94
634, -0.5853, 0.8555, 0.1445, 0.1002, -0.8300, 316.30
635, -0.5880, 0.8562, 0.1438, 0.0988, -0.8305, 316.15
636, -0.5870, 0.8560, 0.1440, 0.0990, -0.8301, 316.89
637, -0.5871, 0.8560, 0.1440, 0.0991, -0.8302, 316.85
638, -0.5870, 0.8558, 0.1442, 0.0991, -0.8303, 317.92
639, -0.5864, 0.8556, 0.1444, 0.0992, -0.8300, 316.76
640, -0.5856, 0.8557, 0.1443, 0.1000, -0.8299, 316.91
641, -0.5870, 0.8560, 0.1440, 0.0992, -0.8302, 316.95
642, -0.5877, 0.8563, 0.1437, 0.0990, -0.8304, 316.34
643, -0.5865, 0.8557, 0.1443, 0.0993, -0.8301, 316.05
644, -0.5849, 0.8550, 0.1450, 0.0998, -0.8297, 316.97
645, -0.5891, 0.8568, 0.1432, 0.0984, -0.8307, 316.88
646, -0.5890, 0.8566, 0.1434, 0.0983, -0.8307, 317.23
647, -0.5875, 0.8561, 0.1439, 0.0989, -0.8304, 316.31
648, -0.5882, 0.8563, 0.1437, 0.0986, -0.8304, 316.70
649, -0.5880, 0.8562, 0.1438, 0.0986, -0.8304, 313.50
650, -0.5889, 0.8565, 0.1435, 0.0983, -0.8306, 316.62
651, -0.5854, 0.8557, 0.1443, 0.1002, -0.8299, 316.49
652, -0.5872, 0.8561, 0.1439, 0.0992, -0.8304, 317.57
653, -0.5886, 0.8564, 0.1436, 0.0985, -0.8306, 316.60
654, -0.5882, 0.8565, 0.1435, 0.0990, -0.8306, 316.74
655, -0.5902, 0.8572, 0.1428, 0.0980, -0.8310, 316.58
656, -0.5873, 0.8562, 0.1438, 0.0991, -0.8303, 317.33
657, -0.5880, 0.8563, 0.1437, 0.0988, -0.8306, 316.78
658, -0.5886, 0.8565, 0.1435, 0.0983, -0.8305, 317.27
659, -0.5889, 0.8566, 0.1434, 0.0984, -0.8308, 316.60
660, -0.5905, 0.8571, 0.1429, 0.0977, -0.8311, 317.20
661, -0.5900, 0.8568, 0.1432, 0.0978, -0.8310, 316.84
662, -0.5878, 0.8563, 0.1437, 0.0991, -0.8306, 316.59
663, -0.5871, 0.8560, 0.1440, 0.0991, -0.8303, 316.83
664, -0.5883, 0.8565, 0.1435, 0.0989, -0.8307, 317.06
665, -0.5878, 0.8563, 0.1437, 0.0989, -0.8304, 317.01
666, -0.5893, 0.8569, 0.1431, 0.0984, -0.8308, 317.06
667, -0.5892, 0.8568, 0.1432, 0.0984, -0.8308, 316.66
668, -0.5893, 0.8567, 0.1433, 0.0981, -0.8308, 316.41
669, -0.5875, 0.8562, 0.1438, 0.0989, -0.8302, 316.54
670, -0.5897, 0.8567, 0.1433, 0.0980, -0.8310, 326.96
671, -0.5905, 0.8573, 0.1427, 0.0978, -0.8310, 330.09
672, -0.5872, 0.8563, 0.1437, 0.0992, -0.8302, 339.97
673, -0.5897, 0.8570, 0.1430, 0.0982, -0.8310, 319.94
674, -0.5885, 0.8566, 0.1434, 0.0987, -0.8306, 284.40
675, -0.5885, 0.8566, 0.1434, 0.0987, -0.8306, 273.06
676, -0.5903, 0.8572, 0.1428, 0.0979, -0.8309, 272.96
677, -0.5889, 0.8566, 0.1434, 0.0984, -0.8307, 272.83
678, -0.5907, 0.8574, 0.1426, 0.0978, -0.8311, 342.30
679, -0.5884, 0.8565, 0.1435, 0.0986, -0.8305, 336.65
680, -0.5893, 0.8568, 0.1432, 0.0984, -0.8310, 313.17
681, -0.5896, 0.8570, 0.1430, 0.0981, -0.8307, 277.30
682, -0.5866, 0.8561, 0.1439, 0.0995, -0.8300, 319.15
683, -0.5900, 0.8570, 0.1430, 0.0978, -0.8309, 333.86
684, -0.5893, 0.8570, 0.1430, 0.0983, -0.8307, 333.72
685, -0.5885, 0.8567, 0.1433, 0.0987, -0.8305, 344.19
686, -0.5896, 0.8570, 0.1430, 0.0982, -0.8308, 332.06
687, -0.5895, 0.8568, 0.1432, 0.0982, -0.8309, 341.68
688, -0.5889, 0.8569, 0.1431, 0.0989, -0.8309, 333.01
689, -0.5914, 0.8574, 0.1426, 0.0974, -0.8314, 345.63
690, -0.5882, 0.8565, 0.1435, 0.0988, -0.8305, 332.84
691, -0.5914, 0.8575, 0.1425, 0.0974, -0.8314, 336.74
692, -0.5925, 0.8579, 0.1421, 0.0970, -0.8316, 340.95
693, -0.5912, 0.8576, 0.1424, 0.0974, -0.8311, 329.94
694, -0.5913, 0.8574, 0.1426, 0.0974, -0.8313, 320.17
695, -0.5918, 0.8577, 0.1423, 0.0973, -0.8314, 320.21
696, -0.5891, 0.8569, 0.1431, 0.0987, -0.8309, 320.96
697, -0.5904, 0.8572, 0.1428, 0.0977, -0.8308, 321.74
698, -0.5895, 0.8569, 0.1431, 0.0984, -0.8309, 321.22
699, -0.5903, 0.8571, 0.1429, 0.0980, -0.8312, 320.62
700, -0.5919, 0.8576, 0.1424, 0.0971, -0.8314, 320.08
701, -0.5917, 0.8576, 0.1424, 0.0971, -0.8313, 320.04
702, -0.5918, 0.8576, 0.1424, 0.0973, -0.8315, 319.45
703, -0.5906, 0.8575, 0.1425, 0.0982, -0.8313, 316.40
704, -0.5903, 0.8577, 0.1423, 0.0987, -0.8313, 316.17
705, -0.5903, 0.8573, 0.1427, 0.0982, -0.8311, 316.01
706, -0.5874, 0.8564, 0.1436, 0.0994, -0.8304, 315.99
707, -0.5896, 0.8570, 0.1430, 0.0985, -0.8310, 316.24
708, -0.5902, 0.8572, 0.1428, 0.0981, -0.8311, 316.25
709, -0.5902, 0.8572, 0.1428, 0.0980, -0.8310, 315.78
710, -0.5917, 0.8576, 0.1424, 0.0974, -0.8315, 316.01
711, -0.5911, 0.8578, 0.1422, 0.0978, -0.8311, 316.10
712, -0.5905, 0.8572, 0.1428, 0.0979, -0.8312, 316.14
713, -0.5925, 0.8578, 0.1422, 0.0971, -0.8317, 316.28
714, -0.5904, 0.8573, 0.1427, 0.0980, -0.8311, 316.10
715, -0.5916, 0.8578, 0.1422, 0.0976, -0.8314, 315.94
716, -0.5939, 0.8584, 0.1416, 0.0966, -0.8320, 316.19
717, -0.5920, 0.8579, 0.1421, 0.0974, -0.8316, 316.33
718, -0.5901, 0.8571, 0.1429, 0.0979, -0.8310, 316.39
719, -0.5936, 0.8584, 0.1416, 0.0965, -0.8316, 319.96
720, -0.5913, 0.8576, 0.1424, 0.0977, -0.8314, 320.49
721, -0.5932, 0.8581, 0.1419, 0.0966, -0.8316, 319.29
722, -0.5918, 0.8578, 0.1422, 0.0976, -0.8316, 320.08
723, -0.5917, 0.8579, 0.1421, 0.0976, -0.8314, 320.60
724, -0.5917, 0.8578, 0.1422, 0.0974, -0.8314, 321.11
725, -0.5914, 0.8576, 0.1424, 0.0975, -0.8312, 320.72
726, -0.5920, 0.8577, 0.1423, 0.0970, -0.8313, 320.97
727, -0.5937, 0.8585, 0.1415, 0.0965, -0.8317, 320.30
728, -0.5931, 0.8584, 0.1416, 0.0969, -0.8317, 320.49
729, -0.5940, 0.8583, 0.1417, 0.0963, -0.8320, 320.66
730, -0.5934, 0.8582, 0.1418, 0.0968, -0.8319, 321.30
731, -0.5933, 0.8583, 0.1417, 0.0968, -0.8318, 320.77
732, -0.5935, 0.8583, 0.1417, 0.0967, -0.8319, 320.52
733, -0.5905, 0.8573, 0.1427, 0.0977, -0.8309, 320.29
734, -0.5928, 0.8580, 0.1420, 0.0971, -0.8318, 319.96
735, -0.5936, 0.8584, 0.1416, 0.0967, -0.8319, 320.46
736, -0.5921, 0.8580, 0.1420, 0.0974, -0.8315, 320.57
737, -0.5931, 0.8581, 0.1419, 0.0968, -0.8318, 320.75
738, -0.5926, 0.8582, 0.1418, 0.0973, -0.8317, 320.58
739, -0.5935, 0.8583, 0.1417, 0.0967, -0.8319, 321.06
740, -0.5937, 0.8584, 0.1416, 0.0968, -0.8321, 320.67
741, -0.5913, 0.8577, 0.1423, 0.0977, -0.8313, 320.14
742, -0.5923, 0.8579, 0.1421, 0.0972, -0.8316, 320.84
743, -0.5949, 0.8588, 0.1412, 0.0962, -0.8323, 320.53
744, -0.5934, 0.8583, 0.1417, 0.0967, -0.8317, 321.36
745, -0.5915, 0.8577, 0.1423, 0.0977, -0.8315, 319.69
746, -0.5920, 0.8579, 0.1421, 0.0974, -0.8315, 320.50
747, -0.5931, 0.8583, 0.1417, 0.0970, -0.8318, 320.43
748, -0.5937, 0.8583, 0.1417, 0.0966, -0.8319, 320.20
749, -0.5935, 0.8584, 0.1416, 0.0968, -0.8318, 320.88
750, -0.5932, 0.8582, 0.1418, 0.0968, -0.8317, 321.04
751, -0.5935, 0.8583, 0.1417, 0.0967, -0.8319, 319.76
752, -0.5960, 0.8591, 0.1409, 0.0956, -0.8325, 317.65
753, -0.5957, 0.8592, 0.1408, 0.0958, -0.8323, 320.70
