Epoch, Loss, Dice Score, Dice Loss, CE Loss, SkelRec Loss, Time
377, -0.5562, 0.8446, 0.1554, 0.1101, -0.8216, 579.72
378, -0.5560, 0.8445, 0.1555, 0.1103, -0.8217, 579.71
379, -0.5581, 0.8454, 0.1546, 0.1096, -0.8223, 580.30
380, -0.5583, 0.8454, 0.1546, 0.1092, -0.8221, 580.06
381, -0.5567, 0.8450, 0.1550, 0.1104, -0.8221, 579.51
382, -0.5571, 0.8451, 0.1549, 0.1099, -0.8220, 579.83
383, -0.5575, 0.8453, 0.1547, 0.1098, -0.8220, 580.94
384, -0.5577, 0.8452, 0.1548, 0.1097, -0.8221, 578.97
385, -0.5582, 0.8454, 0.1546, 0.1095, -0.8222, 579.90
386, -0.5566, 0.8448, 0.1552, 0.1099, -0.8217, 580.96
387, -0.5592, 0.8457, 0.1543, 0.1093, -0.8227, 580.63
388, -0.5578, 0.8454, 0.1546, 0.1097, -0.8221, 577.83
389, -0.5580, 0.8452, 0.1548, 0.1095, -0.8223, 579.14
390, -0.5592, 0.8458, 0.1542, 0.1093, -0.8226, 579.62
391, -0.5592, 0.8460, 0.1540, 0.1091, -0.8224, 579.02
392, -0.5577, 0.8452, 0.1548, 0.1098, -0.8222, 578.73
393, -0.5572, 0.8453, 0.1547, 0.1101, -0.8220, 579.11
394, -0.5590, 0.8458, 0.1542, 0.1091, -0.8223, 579.37
395, -0.5592, 0.8460, 0.1540, 0.1092, -0.8225, 578.31
396, -0.5575, 0.8455, 0.1545, 0.1103, -0.8222, 577.95
397, -0.5591, 0.8459, 0.1541, 0.1090, -0.8223, 578.66
398, -0.5612, 0.8465, 0.1535, 0.1084, -0.8231, 579.11
399, -0.5611, 0.8464, 0.1536, 0.1084, -0.8230, 589.31
400, -0.5604, 0.8462, 0.1538, 0.1090, -0.8231, 589.27
401, -0.5607, 0.8462, 0.1538, 0.1082, -0.8227, 580.69
402, -0.5597, 0.8461, 0.1539, 0.1094, -0.8229, 579.30
403, -0.5620, 0.8467, 0.1533, 0.1079, -0.8232, 577.92
404, -0.5606, 0.8464, 0.1536, 0.1086, -0.8227, 580.15
405, -0.5610, 0.8463, 0.1537, 0.1083, -0.8230, 579.83
406, -0.5614, 0.8464, 0.1536, 0.1082, -0.8232, 580.50
407, -0.5600, 0.8466, 0.1534, 0.1097, -0.8230, 580.88
408, -0.5608, 0.8466, 0.1534, 0.1089, -0.8231, 581.83
409, -0.5638, 0.8472, 0.1528, 0.1072, -0.8237, 582.29
410, -0.5652, 0.8479, 0.1521, 0.1067, -0.8241, 582.34
411, -0.5642, 0.8475, 0.1525, 0.1072, -0.8239, 581.38
412, -0.5639, 0.8474, 0.1526, 0.1072, -0.8238, 581.22
413, -0.5616, 0.8465, 0.1535, 0.1079, -0.8230, 579.27
414, -0.5608, 0.8464, 0.1536, 0.1086, -0.8230, 579.93
415, -0.5636, 0.8474, 0.1526, 0.1073, -0.8235, 578.96
416, -0.5629, 0.8471, 0.1529, 0.1079, -0.8236, 580.54
417, -0.5603, 0.8466, 0.1534, 0.1095, -0.8232, 579.01
418, -0.5628, 0.8471, 0.1529, 0.1078, -0.8236, 576.56
419, -0.5633, 0.8475, 0.1525, 0.1080, -0.8237, 577.74
420, -0.5626, 0.8473, 0.1527, 0.1081, -0.8234, 579.66
421, -0.5640, 0.8475, 0.1525, 0.1075, -0.8240, 581.19
422, -0.5634, 0.8471, 0.1529, 0.1075, -0.8237, 582.13
423, -0.5649, 0.8477, 0.1523, 0.1069, -0.8241, 579.71
424, -0.5646, 0.8478, 0.1522, 0.1073, -0.8242, 580.41
425, -0.5648, 0.8477, 0.1523, 0.1071, -0.8242, 577.67
426, -0.5640, 0.8475, 0.1525, 0.1073, -0.8238, 580.13
427, -0.5645, 0.8477, 0.1523, 0.1072, -0.8239, 581.11
428, -0.5652, 0.8480, 0.1520, 0.1071, -0.8243, 580.78
429, -0.5628, 0.8472, 0.1528, 0.1080, -0.8236, 580.71
430, -0.5639, 0.8474, 0.1526, 0.1074, -0.8239, 579.18
431, -0.5636, 0.8475, 0.1525, 0.1077, -0.8239, 579.02
432, -0.5620, 0.8471, 0.1529, 0.1087, -0.8236, 580.74
433, -0.5647, 0.8479, 0.1521, 0.1073, -0.8242, 580.57
434, -0.5657, 0.8482, 0.1518, 0.1068, -0.8243, 581.12
435, -0.5649, 0.8481, 0.1519, 0.1074, -0.8243, 579.77
436, -0.5667, 0.8485, 0.1515, 0.1064, -0.8245, 581.21
437, -0.5641, 0.8476, 0.1524, 0.1075, -0.8240, 580.84
438, -0.5666, 0.8486, 0.1514, 0.1066, -0.8246, 582.91
439, -0.5658, 0.8482, 0.1518, 0.1067, -0.8243, 581.73
440, -0.5666, 0.8485, 0.1515, 0.1065, -0.8246, 582.37
441, -0.5673, 0.8488, 0.1512, 0.1062, -0.8247, 577.33
442, -0.5666, 0.8485, 0.1515, 0.1065, -0.8246, 584.48
443, -0.5656, 0.8481, 0.1519, 0.1069, -0.8244, 581.03
444, -0.5653, 0.8483, 0.1517, 0.1073, -0.8243, 579.95
445, -0.5699, 0.8495, 0.1505, 0.1049, -0.8253, 581.44
446, -0.5683, 0.8491, 0.1509, 0.1059, -0.8250, 581.98
447, -0.5685, 0.8492, 0.1508, 0.1058, -0.8251, 582.04
448, -0.5671, 0.8488, 0.1512, 0.1063, -0.8247, 581.53
449, -0.5685, 0.8490, 0.1510, 0.1057, -0.8252, 581.70
450, -0.5691, 0.8493, 0.1507, 0.1056, -0.8255, 581.31
451, -0.5687, 0.8491, 0.1509, 0.1056, -0.8252, 581.35
452, -0.5668, 0.8487, 0.1513, 0.1064, -0.8245, 579.50
453, -0.5680, 0.8490, 0.1510, 0.1060, -0.8249, 582.55
454, -0.5686, 0.8492, 0.1508, 0.1057, -0.8250, 582.35
455, -0.5706, 0.8498, 0.1502, 0.1048, -0.8256, 583.40
456, -0.5701, 0.8497, 0.1503, 0.1051, -0.8255, 586.96
457, -0.5692, 0.8495, 0.1505, 0.1053, -0.8251, 592.21
458, -0.5700, 0.8498, 0.1502, 0.1049, -0.8251, 597.10
459, -0.5701, 0.8496, 0.1504, 0.1049, -0.8253, 598.56
460, -0.5699, 0.8496, 0.1504, 0.1052, -0.8255, 591.14
461, -0.5690, 0.8494, 0.1506, 0.1056, -0.8252, 597.47
462, -0.5709, 0.8499, 0.1501, 0.1049, -0.8258, 603.69
463, -0.5680, 0.8494, 0.1506, 0.1062, -0.8248, 597.09
464, -0.5712, 0.8500, 0.1500, 0.1048, -0.8259, 602.93
465, -0.5694, 0.8494, 0.1506, 0.1054, -0.8254, 592.87
466, -0.5694, 0.8494, 0.1506, 0.1053, -0.8253, 599.78
467, -0.5728, 0.8506, 0.1494, 0.1040, -0.8262, 595.36
468, -0.5696, 0.8498, 0.1502, 0.1057, -0.8255, 593.34
469, -0.5708, 0.8498, 0.1502, 0.1047, -0.8257, 605.00
470, -0.5708, 0.8501, 0.1499, 0.1051, -0.8258, 596.09
471, -0.5714, 0.8501, 0.1499, 0.1044, -0.8257, 599.29
472, -0.5721, 0.8504, 0.1496, 0.1043, -0.8260, 614.98
473, -0.5719, 0.8505, 0.1495, 0.1046, -0.8260, 603.21
474, -0.5693, 0.8496, 0.1504, 0.1056, -0.8253, 609.10
475, -0.5707, 0.8500, 0.1500, 0.1050, -0.8258, 608.68
476, -0.5711, 0.8503, 0.1497, 0.1050, -0.8258, 600.66
477, -0.5719, 0.8506, 0.1494, 0.1051, -0.8263, 613.40
478, -0.5721, 0.8504, 0.1496, 0.1044, -0.8261, 612.45
479, -0.5734, 0.8509, 0.1491, 0.1038, -0.8263, 602.52
480, -0.5715, 0.8504, 0.1496, 0.1048, -0.8259, 615.59
481, -0.5730, 0.8507, 0.1493, 0.1041, -0.8263, 604.32
482, -0.5719, 0.8505, 0.1495, 0.1046, -0.8260, 607.83
483, -0.5723, 0.8505, 0.1495, 0.1044, -0.8262, 610.15
484, -0.5707, 0.8502, 0.1498, 0.1053, -0.8258, 609.76
485, -0.5732, 0.8507, 0.1493, 0.1039, -0.8264, 616.22
486, -0.5743, 0.8513, 0.1487, 0.1035, -0.8265, 605.09
487, -0.5749, 0.8512, 0.1488, 0.1032, -0.8269, 612.56
488, -0.5721, 0.8508, 0.1492, 0.1051, -0.8263, 593.66
489, -0.5733, 0.8509, 0.1491, 0.1042, -0.8265, 604.74
490, -0.5729, 0.8508, 0.1492, 0.1042, -0.8263, 585.35
491, -0.5727, 0.8507, 0.1493, 0.1043, -0.8263, 582.70
492, -0.5731, 0.8509, 0.1491, 0.1042, -0.8263, 583.80
493, -0.5740, 0.8512, 0.1488, 0.1040, -0.8268, 582.54
494, -0.5727, 0.8507, 0.1493, 0.1043, -0.8262, 581.81
495, -0.5733, 0.8511, 0.1489, 0.1041, -0.8263, 581.33
496, -0.5742, 0.8511, 0.1489, 0.1033, -0.8265, 581.72
497, -0.5736, 0.8511, 0.1489, 0.1042, -0.8266, 585.32
498, -0.5740, 0.8514, 0.1486, 0.1040, -0.8266, 595.05
499, -0.5740, 0.8512, 0.1488, 0.1039, -0.8266, 603.36
500, -0.5735, 0.8510, 0.1490, 0.1040, -0.8265, 598.73
501, -0.5736, 0.8510, 0.1490, 0.1039, -0.8265, 600.56
502, -0.5738, 0.8513, 0.1487, 0.1042, -0.8267, 601.76
503, -0.5745, 0.8514, 0.1486, 0.1039, -0.8270, 594.02
504, -0.5740, 0.8511, 0.1489, 0.1037, -0.8266, 603.31
505, -0.5771, 0.8522, 0.1478, 0.1026, -0.8276, 594.53
506, -0.5754, 0.8517, 0.1483, 0.1032, -0.8270, 602.71
507, -0.5745, 0.8513, 0.1487, 0.1035, -0.8267, 591.71
508, -0.5733, 0.8509, 0.1491, 0.1042, -0.8265, 602.79
509, -0.5746, 0.8516, 0.1484, 0.1039, -0.8269, 600.07
510, -0.5737, 0.8514, 0.1486, 0.1041, -0.8264, 596.67
511, -0.5777, 0.8525, 0.1475, 0.1022, -0.8275, 601.73
512, -0.5726, 0.8510, 0.1490, 0.1048, -0.8264, 593.37
513, -0.5757, 0.8519, 0.1481, 0.1033, -0.8271, 603.00
514, -0.5767, 0.8521, 0.1479, 0.1026, -0.8272, 594.78
515, -0.5743, 0.8514, 0.1486, 0.1040, -0.8269, 601.36
516, -0.5741, 0.8514, 0.1486, 0.1040, -0.8267, 597.45
517, -0.5754, 0.8520, 0.1480, 0.1037, -0.8271, 596.45
518, -0.5780, 0.8526, 0.1474, 0.1022, -0.8277, 601.68
519, -0.5779, 0.8524, 0.1476, 0.1022, -0.8277, 594.50
520, -0.5771, 0.8524, 0.1476, 0.1029, -0.8276, 601.18
521, -0.5759, 0.8519, 0.1481, 0.1030, -0.8270, 592.54
522, -0.5766, 0.8521, 0.1479, 0.1027, -0.8272, 603.69
523, -0.5768, 0.8522, 0.1478, 0.1029, -0.8276, 590.28
524, -0.5780, 0.8526, 0.1474, 0.1021, -0.8275, 604.45
525, -0.5776, 0.8525, 0.1475, 0.1025, -0.8276, 597.30
526, -0.5778, 0.8526, 0.1474, 0.1025, -0.8278, 590.92
527, -0.5767, 0.8521, 0.1479, 0.1026, -0.8273, 578.76
528, -0.5771, 0.8522, 0.1478, 0.1027, -0.8275, 583.09
529, -0.5779, 0.8526, 0.1474, 0.1024, -0.8277, 582.88
530, -0.5759, 0.8519, 0.1481, 0.1031, -0.8272, 582.55
531, -0.5765, 0.8521, 0.1479, 0.1030, -0.8273, 580.95
532, -0.5759, 0.8520, 0.1480, 0.1032, -0.8270, 582.64
533, -0.5798, 0.8532, 0.1468, 0.1015, -0.8281, 582.19
534, -0.5795, 0.8531, 0.1469, 0.1018, -0.8282, 581.36
535, -0.5778, 0.8526, 0.1474, 0.1023, -0.8276, 580.03
536, -0.5777, 0.8522, 0.1478, 0.1021, -0.8276, 582.45
537, -0.5789, 0.8528, 0.1472, 0.1019, -0.8280, 583.02
538, -0.5777, 0.8526, 0.1474, 0.1028, -0.8279, 581.45
539, -0.5805, 0.8534, 0.1466, 0.1011, -0.8282, 583.51
540, -0.5763, 0.8524, 0.1476, 0.1037, -0.8276, 580.66
541, -0.5767, 0.8526, 0.1474, 0.1036, -0.8277, 580.26
542, -0.5781, 0.8527, 0.1473, 0.1024, -0.8278, 580.85
543, -0.5785, 0.8528, 0.1472, 0.1023, -0.8279, 582.57
544, -0.5798, 0.8531, 0.1469, 0.1015, -0.8282, 583.83
545, -0.5786, 0.8528, 0.1472, 0.1020, -0.8278, 581.17
546, -0.5779, 0.8525, 0.1475, 0.1023, -0.8278, 582.24
547, -0.5813, 0.8538, 0.1462, 0.1011, -0.8286, 581.21
548, -0.5775, 0.8526, 0.1474, 0.1027, -0.8276, 582.49
549, -0.5800, 0.8533, 0.1467, 0.1014, -0.8281, 580.99
550, -0.5798, 0.8532, 0.1468, 0.1016, -0.8281, 582.12
551, -0.5800, 0.8533, 0.1467, 0.1016, -0.8283, 580.05
552, -0.5794, 0.8531, 0.1469, 0.1018, -0.8282, 581.47
553, -0.5787, 0.8529, 0.1471, 0.1023, -0.8281, 580.97
554, -0.5810, 0.8538, 0.1462, 0.1014, -0.8286, 580.96
555, -0.5791, 0.8529, 0.1471, 0.1021, -0.8282, 580.43
556, -0.5811, 0.8537, 0.1463, 0.1012, -0.8287, 581.35
557, -0.5805, 0.8537, 0.1463, 0.1016, -0.8284, 580.07
558, -0.5796, 0.8533, 0.1467, 0.1020, -0.8283, 581.08
559, -0.5823, 0.8540, 0.1460, 0.1005, -0.8288, 581.36
560, -0.5812, 0.8538, 0.1462, 0.1012, -0.8287, 581.17
561, -0.5803, 0.8536, 0.1464, 0.1017, -0.8284, 581.83
562, -0.5813, 0.8536, 0.1464, 0.1009, -0.8286, 581.81
563, -0.5798, 0.8534, 0.1466, 0.1018, -0.8282, 580.55
564, -0.5827, 0.8542, 0.1458, 0.1003, -0.8288, 582.88
565, -0.5806, 0.8535, 0.1465, 0.1013, -0.8283, 581.46
566, -0.5824, 0.8543, 0.1457, 0.1006, -0.8288, 556.40
567, -0.5826, 0.8542, 0.1458, 0.1005, -0.8290, 350.31
568, -0.5793, 0.8531, 0.1469, 0.1020, -0.8281, 319.77
569, -0.5818, 0.8540, 0.1460, 0.1009, -0.8288, 319.44
570, -0.5826, 0.8543, 0.1457, 0.1007, -0.8290, 318.82
571, -0.5829, 0.8543, 0.1457, 0.1007, -0.8293, 318.90
572, -0.5804, 0.8534, 0.1466, 0.1014, -0.8284, 319.27
573, -0.5822, 0.8541, 0.1459, 0.1007, -0.8288, 319.06
574, -0.5820, 0.8541, 0.1459, 0.1010, -0.8288, 318.29
575, -0.5817, 0.8539, 0.1461, 0.1011, -0.8288, 318.13
576, -0.5838, 0.8544, 0.1456, 0.1000, -0.8293, 318.46
577, -0.5814, 0.8538, 0.1462, 0.1011, -0.8287, 318.68
578, -0.5824, 0.8542, 0.1458, 0.1008, -0.8290, 318.81
579, -0.5834, 0.8544, 0.1456, 0.1003, -0.8293, 319.15
580, -0.5832, 0.8546, 0.1454, 0.1004, -0.8291, 318.60
581, -0.5834, 0.8545, 0.1455, 0.1004, -0.8293, 318.70
582, -0.5824, 0.8542, 0.1458, 0.1007, -0.8289, 318.54
583, -0.5830, 0.8545, 0.1455, 0.1006, -0.8291, 318.43
584, -0.5841, 0.8549, 0.1451, 0.1003, -0.8295, 318.57
585, -0.5826, 0.8544, 0.1456, 0.1007, -0.8288, 318.94
586, -0.5826, 0.8546, 0.1454, 0.1010, -0.8290, 318.71
587, -0.5837, 0.8547, 0.1453, 0.1003, -0.8293, 318.93
588, -0.5832, 0.8547, 0.1453, 0.1004, -0.8289, 318.82
589, -0.5841, 0.8548, 0.1452, 0.1000, -0.8293, 318.73
590, -0.5809, 0.8537, 0.1463, 0.1013, -0.8285, 315.85
591, -0.5804, 0.8540, 0.1460, 0.1023, -0.8287, 318.95
592, -0.5829, 0.8544, 0.1456, 0.1008, -0.8292, 318.99
593, -0.5836, 0.8546, 0.1454, 0.1003, -0.8292, 318.98
594, -0.5834, 0.8545, 0.1455, 0.1004, -0.8293, 318.59
595, -0.5849, 0.8552, 0.1448, 0.0999, -0.8297, 319.19
596, -0.5842, 0.8547, 0.1453, 0.1001, -0.8295, 318.92
597, -0.5826, 0.8543, 0.1457, 0.1007, -0.8290, 319.07
598, -0.5832, 0.8546, 0.1454, 0.1008, -0.8295, 319.69
599, -0.5842, 0.8548, 0.1452, 0.1000, -0.8295, 319.20
600, -0.5843, 0.8548, 0.1452, 0.1001, -0.8296, 318.78
601, -0.5833, 0.8545, 0.1455, 0.1006, -0.8293, 319.08
602, -0.5839, 0.8549, 0.1451, 0.1004, -0.8294, 319.23
603, -0.5832, 0.8546, 0.1454, 0.1007, -0.8292, 318.99
604, -0.5843, 0.8550, 0.1450, 0.1002, -0.8295, 319.34
605, -0.5842, 0.8549, 0.1451, 0.1001, -0.8293, 319.51
606, -0.5861, 0.8554, 0.1446, 0.0992, -0.8299, 319.48
607, -0.5840, 0.8549, 0.1451, 0.1003, -0.8294, 318.87
608, -0.5832, 0.8547, 0.1453, 0.1008, -0.8293, 318.17
609, -0.5838, 0.8548, 0.1452, 0.1000, -0.8290, 318.52
610, -0.5840, 0.8551, 0.1449, 0.1003, -0.8293, 318.82
611, -0.5846, 0.8551, 0.1449, 0.1000, -0.8295, 319.35
612, -0.5846, 0.8550, 0.1450, 0.0998, -0.8293, 319.05
613, -0.5845, 0.8550, 0.1450, 0.1000, -0.8294, 319.21
614, -0.5842, 0.8550, 0.1450, 0.1003, -0.8295, 319.19
615, -0.5842, 0.8549, 0.1451, 0.1002, -0.8295, 318.77
616, -0.5847, 0.8553, 0.1447, 0.1003, -0.8297, 316.14
617, -0.5865, 0.8557, 0.1443, 0.0993, -0.8301, 318.53
618, -0.5838, 0.8548, 0.1452, 0.1004, -0.8294, 319.43
619, -0.5865, 0.8556, 0.1444, 0.0991, -0.8299, 319.58
620, -0.5854, 0.8553, 0.1447, 0.0997, -0.8298, 318.88
621, -0.5856, 0.8556, 0.1444, 0.1001, -0.8302, 319.12
622, -0.5852, 0.8554, 0.1446, 0.1001, -0.8299, 319.00
623, -0.5858, 0.8555, 0.1445, 0.0994, -0.8298, 318.16
624, -0.5854, 0.8553, 0.1447, 0.0997, -0.8298, 318.10
625, -0.5851, 0.8554, 0.1446, 0.0998, -0.8296, 318.28
626, -0.5841, 0.8550, 0.1450, 0.1004, -0.8296, 318.22
627, -0.5860, 0.8555, 0.1445, 0.0995, -0.8300, 318.62
628, -0.5876, 0.8562, 0.1438, 0.0989, -0.8303, 317.81
629, -0.5829, 0.8548, 0.1452, 0.1012, -0.8293, 318.64
630, -0.5860, 0.8555, 0.1445, 0.0996, -0.8301, 319.06
631, -0.5860, 0.8555, 0.1445, 0.0994, -0.8299, 319.13
632, -0.5869, 0.8559, 0.1441, 0.0992, -0.8301, 318.69
633, -0.5859, 0.8554, 0.1446, 0.0994, -0.8300, 318.54
634, -0.5880, 0.8561, 0.1439, 0.0985, -0.8304, 318.14
635, -0.5875, 0.8559, 0.1441, 0.0989, -0.8305, 318.64
636, -0.5863, 0.8558, 0.1442, 0.0993, -0.8299, 318.02
637, -0.5862, 0.8558, 0.1442, 0.0995, -0.8299, 319.09
638, -0.5869, 0.8558, 0.1442, 0.0989, -0.8301, 318.69
639, -0.5858, 0.8557, 0.1443, 0.0997, -0.8298, 318.82
640, -0.5876, 0.8561, 0.1439, 0.0988, -0.8303, 318.68
641, -0.5862, 0.8557, 0.1443, 0.0995, -0.8300, 318.13
642, -0.5855, 0.8555, 0.1445, 0.0997, -0.8297, 318.60
643, -0.5876, 0.8560, 0.1440, 0.0989, -0.8305, 315.91
644, -0.5860, 0.8558, 0.1442, 0.0996, -0.8299, 318.39
645, -0.5888, 0.8565, 0.1435, 0.0984, -0.8307, 318.63
646, -0.5880, 0.8562, 0.1438, 0.0988, -0.8306, 318.34
647, -0.5873, 0.8559, 0.1441, 0.0989, -0.8302, 318.09
648, -0.5881, 0.8563, 0.1437, 0.0987, -0.8306, 318.01
649, -0.5877, 0.8561, 0.1439, 0.0990, -0.8306, 318.18
650, -0.5891, 0.8567, 0.1433, 0.0983, -0.8307, 319.01
651, -0.5892, 0.8565, 0.1435, 0.0982, -0.8309, 319.22
652, -0.5891, 0.8566, 0.1434, 0.0983, -0.8308, 319.11
653, -0.5871, 0.8560, 0.1440, 0.0992, -0.8303, 318.85
654, -0.5871, 0.8560, 0.1440, 0.0992, -0.8303, 318.12
655, -0.5893, 0.8567, 0.1433, 0.0981, -0.8307, 318.52
656, -0.5877, 0.8563, 0.1437, 0.0990, -0.8304, 318.54
657, -0.5868, 0.8559, 0.1441, 0.0994, -0.8303, 318.54
658, -0.5877, 0.8564, 0.1436, 0.0988, -0.8302, 318.53
659, -0.5887, 0.8566, 0.1434, 0.0985, -0.8307, 318.77
660, -0.5883, 0.8565, 0.1435, 0.0988, -0.8305, 318.04
661, -0.5895, 0.8568, 0.1432, 0.0980, -0.8307, 318.19
662, -0.5877, 0.8562, 0.1438, 0.0992, -0.8307, 318.46
663, -0.5901, 0.8569, 0.1431, 0.0979, -0.8310, 320.85
664, -0.5880, 0.8563, 0.1437, 0.0990, -0.8306, 331.42
665, -0.5873, 0.8562, 0.1438, 0.0994, -0.8305, 338.44
666, -0.5885, 0.8565, 0.1435, 0.0987, -0.8307, 334.00
667, -0.5917, 0.8575, 0.1425, 0.0973, -0.8315, 299.06
668, -0.5876, 0.8561, 0.1439, 0.0989, -0.8303, 284.49
669, -0.5899, 0.8569, 0.1431, 0.0980, -0.8310, 273.47
670, -0.5890, 0.8567, 0.1433, 0.0985, -0.8308, 273.30
671, -0.5922, 0.8578, 0.1422, 0.0972, -0.8316, 298.91
672, -0.5899, 0.8569, 0.1431, 0.0981, -0.8311, 342.72
673, -0.5871, 0.8560, 0.1440, 0.0994, -0.8305, 334.68
674, -0.5880, 0.8562, 0.1438, 0.0988, -0.8306, 288.85
675, -0.5908, 0.8572, 0.1428, 0.0977, -0.8313, 282.60
676, -0.5911, 0.8574, 0.1426, 0.0976, -0.8312, 339.13
677, -0.5897, 0.8569, 0.1431, 0.0980, -0.8308, 333.23
678, -0.5895, 0.8568, 0.1432, 0.0983, -0.8309, 344.71
679, -0.5893, 0.8569, 0.1431, 0.0985, -0.8310, 334.14
680, -0.5885, 0.8567, 0.1433, 0.0988, -0.8306, 338.32
681, -0.5891, 0.8566, 0.1434, 0.0984, -0.8308, 336.56
682, -0.5901, 0.8571, 0.1429, 0.0980, -0.8310, 333.69
683, -0.5904, 0.8570, 0.1430, 0.0977, -0.8311, 344.69
684, -0.5889, 0.8568, 0.1432, 0.0987, -0.8308, 333.36
685, -0.5889, 0.8565, 0.1435, 0.0985, -0.8309, 344.48
686, -0.5888, 0.8569, 0.1431, 0.0987, -0.8307, 337.37
687, -0.5907, 0.8571, 0.1429, 0.0977, -0.8312, 320.42
688, -0.5907, 0.8572, 0.1428, 0.0977, -0.8312, 321.23
689, -0.5912, 0.8574, 0.1426, 0.0978, -0.8315, 321.18
690, -0.5899, 0.8570, 0.1430, 0.0982, -0.8311, 321.64
691, -0.5875, 0.8564, 0.1436, 0.0992, -0.8304, 321.70
692, -0.5922, 0.8577, 0.1423, 0.0972, -0.8316, 321.21
693, -0.5910, 0.8575, 0.1425, 0.0977, -0.8313, 321.12
694, -0.5904, 0.8572, 0.1428, 0.0979, -0.8311, 320.65
695, -0.5910, 0.8573, 0.1427, 0.0979, -0.8315, 321.54
696, -0.5913, 0.8574, 0.1426, 0.0975, -0.8313, 319.32
697, -0.5912, 0.8575, 0.1425, 0.0975, -0.8312, 318.69
698, -0.5929, 0.8581, 0.1419, 0.0970, -0.8318, 318.59
699, -0.5899, 0.8571, 0.1429, 0.0983, -0.8311, 318.75
700, -0.5875, 0.8563, 0.1437, 0.0992, -0.8304, 318.57
701, -0.5901, 0.8572, 0.1428, 0.0981, -0.8310, 318.72
702, -0.5917, 0.8574, 0.1426, 0.0972, -0.8315, 318.18
703, -0.5897, 0.8572, 0.1428, 0.0984, -0.8309, 318.53
704, -0.5916, 0.8576, 0.1424, 0.0972, -0.8313, 318.82
705, -0.5907, 0.8574, 0.1426, 0.0980, -0.8313, 317.82
706, -0.5914, 0.8576, 0.1424, 0.0975, -0.8313, 318.11
707, -0.5929, 0.8581, 0.1419, 0.0970, -0.8318, 318.24
708, -0.5897, 0.8570, 0.1430, 0.0984, -0.8311, 318.12
709, -0.5922, 0.8578, 0.1422, 0.0972, -0.8316, 319.06
710, -0.5922, 0.8576, 0.1424, 0.0972, -0.8317, 318.55
711, -0.5922, 0.8576, 0.1424, 0.0971, -0.8317, 318.66
712, -0.5904, 0.8575, 0.1425, 0.0986, -0.8314, 319.28
713, -0.5915, 0.8574, 0.1426, 0.0975, -0.8316, 321.37
714, -0.5924, 0.8580, 0.1420, 0.0973, -0.8317, 320.64
715, -0.5929, 0.8581, 0.1419, 0.0970, -0.8318, 321.46
716, -0.5919, 0.8577, 0.1423, 0.0975, -0.8316, 321.10
717, -0.5925, 0.8579, 0.1421, 0.0972, -0.8318, 321.67
718, -0.5905, 0.8574, 0.1426, 0.0983, -0.8314, 321.28
719, -0.5934, 0.8582, 0.1418, 0.0969, -0.8320, 321.57
720, -0.5920, 0.8578, 0.1422, 0.0974, -0.8316, 321.30
721, -0.5919, 0.8577, 0.1423, 0.0973, -0.8316, 321.29
722, -0.5924, 0.8578, 0.1422, 0.0971, -0.8317, 321.17
723, -0.5919, 0.8576, 0.1424, 0.0973, -0.8315, 321.41
724, -0.5938, 0.8584, 0.1416, 0.0968, -0.8322, 321.24
725, -0.5918, 0.8576, 0.1424, 0.0976, -0.8317, 321.24
726, -0.5897, 0.8571, 0.1429, 0.0984, -0.8310, 321.15
727, -0.5921, 0.8577, 0.1423, 0.0973, -0.8316, 321.22
728, -0.5912, 0.8576, 0.1424, 0.0977, -0.8314, 321.14
729, -0.5932, 0.8580, 0.1420, 0.0967, -0.8318, 321.33
730, -0.5913, 0.8576, 0.1424, 0.0977, -0.8315, 321.21
731, -0.5934, 0.8583, 0.1417, 0.0969, -0.8320, 321.04
732, -0.5934, 0.8582, 0.1418, 0.0967, -0.8319, 321.75
733, -0.5923, 0.8578, 0.1422, 0.0973, -0.8318, 321.23
734, -0.5928, 0.8580, 0.1420, 0.0968, -0.8316, 321.52
735, -0.5914, 0.8575, 0.1425, 0.0975, -0.8314, 321.00
736, -0.5944, 0.8585, 0.1415, 0.0963, -0.8321, 321.33
737, -0.5925, 0.8580, 0.1420, 0.0972, -0.8317, 321.49
738, -0.5941, 0.8584, 0.1416, 0.0966, -0.8322, 321.51
739, -0.5910, 0.8575, 0.1425, 0.0979, -0.8313, 319.97
740, -0.5916, 0.8576, 0.1424, 0.0976, -0.8315, 321.29
741, -0.5906, 0.8574, 0.1426, 0.0980, -0.8312, 321.31
742, -0.5930, 0.8581, 0.1419, 0.0969, -0.8318, 321.02
743, -0.5913, 0.8577, 0.1423, 0.0979, -0.8315, 322.08
744, -0.5931, 0.8582, 0.1418, 0.0971, -0.8320, 319.75
745, -0.5927, 0.8580, 0.1420, 0.0972, -0.8318, 317.73
746, -0.5918, 0.8576, 0.1424, 0.0972, -0.8314, 321.30
747, -0.5959, 0.8591, 0.1409, 0.0957, -0.8326, 321.22
748, -0.5941, 0.8586, 0.1414, 0.0966, -0.8321, 321.61
749, -0.5921, 0.8578, 0.1422, 0.0975, -0.8318, 315.50
750, -0.5932, 0.8582, 0.1418, 0.0968, -0.8318, 322.11
751, -0.5928, 0.8580, 0.1420, 0.0971, -0.8319, 321.61
752, -0.5950, 0.8589, 0.1411, 0.0963, -0.8324, 321.02
753, -0.5912, 0.8575, 0.1425, 0.0977, -0.8314, 319.68
