Epoch, Loss, Dice Score, Dice Loss, CE Loss, Additional Loss, Time
337, 0.3160, 0.8311, 0.1689, 0.0947, 0.0524, 312.66
338, 0.3145, 0.8312, 0.1688, 0.0939, 0.0518, 311.36
339, 0.3118, 0.8318, 0.1682, 0.0927, 0.0510, 310.95
340, 0.3141, 0.8317, 0.1683, 0.0939, 0.0519, 334.34
341, 0.3131, 0.8315, 0.1685, 0.0933, 0.0514, 304.59
342, 0.3124, 0.8318, 0.1682, 0.0930, 0.0512, 312.49
343, 0.3137, 0.8314, 0.1686, 0.0936, 0.0516, 312.17
344, 0.3127, 0.8319, 0.1681, 0.0932, 0.0514, 312.49
345, 0.3121, 0.8320, 0.1680, 0.0929, 0.0512, 313.02
346, 0.3123, 0.8319, 0.1681, 0.0929, 0.0512, 312.55
347, 0.3118, 0.8320, 0.1680, 0.0928, 0.0511, 312.14
348, 0.3112, 0.8326, 0.1674, 0.0927, 0.0511, 322.97
349, 0.3118, 0.8321, 0.1679, 0.0928, 0.0511, 312.51
350, 0.3111, 0.8326, 0.1674, 0.0926, 0.0511, 312.65
351, 0.3110, 0.8325, 0.1675, 0.0926, 0.0509, 309.94
352, 0.3092, 0.8332, 0.1668, 0.0918, 0.0505, 312.32
353, 0.3120, 0.8322, 0.1678, 0.0929, 0.0513, 307.28
354, 0.3095, 0.8333, 0.1667, 0.0921, 0.0507, 310.74
355, 0.3099, 0.8330, 0.1670, 0.0922, 0.0507, 310.73
356, 0.3104, 0.8329, 0.1671, 0.0924, 0.0509, 310.51
357, 0.3096, 0.8330, 0.1670, 0.0920, 0.0506, 310.81
358, 0.3105, 0.8330, 0.1670, 0.0925, 0.0510, 310.82
359, 0.3107, 0.8325, 0.1675, 0.0923, 0.0508, 310.64
360, 0.3113, 0.8324, 0.1676, 0.0926, 0.0510, 310.76
361, 0.3093, 0.8334, 0.1666, 0.0920, 0.0507, 310.77
362, 0.3089, 0.8333, 0.1667, 0.0917, 0.0505, 310.74
363, 0.3088, 0.8334, 0.1666, 0.0917, 0.0505, 309.82
364, 0.3098, 0.8332, 0.1668, 0.0922, 0.0509, 310.24
365, 0.3099, 0.8333, 0.1667, 0.0923, 0.0509, 310.54
366, 0.3078, 0.8340, 0.1660, 0.0915, 0.0503, 310.20
367, 0.3084, 0.8338, 0.1662, 0.0916, 0.0505, 310.73
368, 0.3077, 0.8338, 0.1662, 0.0914, 0.0502, 310.32
369, 0.3072, 0.8340, 0.1660, 0.0911, 0.0501, 310.49
370, 0.3083, 0.8339, 0.1661, 0.0917, 0.0506, 310.91
371, 0.3082, 0.8340, 0.1660, 0.0916, 0.0505, 314.21
372, 0.3087, 0.8335, 0.1665, 0.0917, 0.0505, 343.66
373, 0.3092, 0.8336, 0.1664, 0.0920, 0.0507, 308.20
374, 0.3060, 0.8346, 0.1654, 0.0907, 0.0499, 310.10
375, 0.3058, 0.8348, 0.1652, 0.0907, 0.0498, 310.45
