Epoch, Loss, Dice Score, Dice Loss, CE Loss, SkelRec Loss, Time
754, -0.5941, 0.8584, 0.1416, 0.0964, -0.8321, 320.80
755, -0.5940, 0.8585, 0.1415, 0.0965, -0.8320, 320.41
756, -0.5957, 0.8591, 0.1409, 0.0960, -0.8326, 316.77
757, -0.5941, 0.8586, 0.1414, 0.0966, -0.8322, 315.90
758, -0.5916, 0.8579, 0.1421, 0.0978, -0.8314, 315.69
759, -0.5928, 0.8582, 0.1418, 0.0973, -0.8318, 315.56
760, -0.5930, 0.8582, 0.1418, 0.0972, -0.8320, 315.48
761, -0.5924, 0.8579, 0.1421, 0.0970, -0.8315, 315.52
762, -0.5950, 0.8589, 0.1411, 0.0962, -0.8324, 316.41
763, -0.5941, 0.8585, 0.1415, 0.0964, -0.8319, 315.66
764, -0.5947, 0.8588, 0.1412, 0.0964, -0.8323, 315.88
765, -0.5936, 0.8586, 0.1414, 0.0968, -0.8318, 315.92
766, -0.5920, 0.8578, 0.1422, 0.0975, -0.8317, 315.90
767, -0.5927, 0.8582, 0.1418, 0.0975, -0.8320, 315.65
768, -0.5923, 0.8579, 0.1421, 0.0975, -0.8319, 315.88
769, -0.5942, 0.8586, 0.1414, 0.0963, -0.8320, 315.62
770, -0.5951, 0.8590, 0.1410, 0.0962, -0.8323, 315.46
771, -0.5949, 0.8589, 0.1411, 0.0961, -0.8322, 314.39
772, -0.5947, 0.8588, 0.1412, 0.0963, -0.8322, 315.03
773, -0.5943, 0.8586, 0.1414, 0.0964, -0.8320, 315.34
774, -0.5960, 0.8593, 0.1407, 0.0958, -0.8326, 315.91
775, -0.5924, 0.8581, 0.1419, 0.0974, -0.8317, 315.53
776, -0.5954, 0.8590, 0.1410, 0.0960, -0.8324, 315.75
777, -0.5965, 0.8594, 0.1406, 0.0955, -0.8326, 315.92
778, -0.5960, 0.8590, 0.1410, 0.0956, -0.8326, 315.85
779, -0.5963, 0.8593, 0.1407, 0.0955, -0.8326, 315.11
780, -0.5950, 0.8590, 0.1410, 0.0963, -0.8324, 316.14
781, -0.5942, 0.8587, 0.1413, 0.0966, -0.8321, 315.90
782, -0.5931, 0.8583, 0.1417, 0.0971, -0.8318, 316.43
783, -0.5957, 0.8592, 0.1408, 0.0960, -0.8324, 315.05
784, -0.5962, 0.8593, 0.1407, 0.0957, -0.8326, 315.79
785, -0.5955, 0.8589, 0.1411, 0.0959, -0.8324, 315.43
786, -0.5957, 0.8592, 0.1408, 0.0962, -0.8326, 316.87
787, -0.5957, 0.8591, 0.1409, 0.0959, -0.8325, 315.78
788, -0.5953, 0.8590, 0.1410, 0.0963, -0.8326, 321.10
789, -0.5960, 0.8594, 0.1406, 0.0960, -0.8327, 321.94
790, -0.5964, 0.8593, 0.1407, 0.0957, -0.8327, 316.08
791, -0.5946, 0.8589, 0.1411, 0.0965, -0.8323, 316.95
792, -0.5953, 0.8589, 0.1411, 0.0961, -0.8324, 316.33
793, -0.5943, 0.8587, 0.1413, 0.0965, -0.8321, 315.79
794, -0.5957, 0.8592, 0.1408, 0.0959, -0.8324, 316.24
795, -0.5958, 0.8591, 0.1409, 0.0958, -0.8325, 316.13
796, -0.5950, 0.8590, 0.1410, 0.0965, -0.8325, 315.59
797, -0.5934, 0.8586, 0.1414, 0.0970, -0.8319, 316.00
798, -0.5977, 0.8598, 0.1402, 0.0951, -0.8331, 315.92
799, -0.5966, 0.8595, 0.1405, 0.0956, -0.8328, 316.08
800, -0.5927, 0.8584, 0.1416, 0.0974, -0.8317, 316.10
801, -0.5947, 0.8588, 0.1412, 0.0964, -0.8323, 315.94
802, -0.5963, 0.8594, 0.1406, 0.0957, -0.8326, 316.22
803, -0.5968, 0.8595, 0.1405, 0.0955, -0.8328, 316.12
804, -0.5971, 0.8595, 0.1405, 0.0953, -0.8330, 316.11
805, -0.5963, 0.8594, 0.1406, 0.0957, -0.8325, 315.73
806, -0.5952, 0.8591, 0.1409, 0.0963, -0.8324, 316.05
807, -0.5955, 0.8591, 0.1409, 0.0959, -0.8323, 316.12
808, -0.5953, 0.8591, 0.1409, 0.0963, -0.8325, 315.84
809, -0.5966, 0.8594, 0.1406, 0.0956, -0.8328, 315.35
810, -0.5956, 0.8591, 0.1409, 0.0960, -0.8325, 315.77
811, -0.5946, 0.8587, 0.1413, 0.0962, -0.8321, 315.61
812, -0.5969, 0.8596, 0.1404, 0.0956, -0.8329, 315.88
813, -0.5930, 0.8585, 0.1415, 0.0974, -0.8320, 315.65
814, -0.5962, 0.8594, 0.1406, 0.0958, -0.8325, 316.05
815, -0.5952, 0.8591, 0.1409, 0.0965, -0.8326, 316.01
816, -0.5950, 0.8589, 0.1411, 0.0963, -0.8324, 316.17
817, -0.5967, 0.8594, 0.1406, 0.0957, -0.8330, 315.97
818, -0.5952, 0.8591, 0.1409, 0.0962, -0.8323, 315.95
819, -0.5986, 0.8601, 0.1399, 0.0949, -0.8334, 315.71
820, -0.5970, 0.8597, 0.1403, 0.0955, -0.8328, 316.20
821, -0.5962, 0.8595, 0.1405, 0.0959, -0.8326, 315.49
822, -0.5955, 0.8591, 0.1409, 0.0961, -0.8325, 315.80
823, -0.5983, 0.8601, 0.1399, 0.0949, -0.8331, 316.01
824, -0.5962, 0.8595, 0.1405, 0.0959, -0.8326, 315.59
825, -0.5974, 0.8597, 0.1403, 0.0954, -0.8331, 315.87
826, -0.5980, 0.8601, 0.1399, 0.0950, -0.8330, 316.12
827, -0.5961, 0.8593, 0.1407, 0.0960, -0.8328, 312.73
828, -0.5965, 0.8593, 0.1407, 0.0955, -0.8327, 316.05
829, -0.5956, 0.8592, 0.1408, 0.0960, -0.8324, 316.03
830, -0.5983, 0.8601, 0.1399, 0.0950, -0.8332, 315.77
831, -0.5969, 0.8596, 0.1404, 0.0958, -0.8331, 316.19
832, -0.5957, 0.8591, 0.1409, 0.0959, -0.8325, 316.18
833, -0.5983, 0.8601, 0.1399, 0.0950, -0.8331, 315.96
834, -0.5973, 0.8597, 0.1403, 0.0953, -0.8330, 316.25
835, -0.5973, 0.8599, 0.1401, 0.0956, -0.8331, 315.68
836, -0.5969, 0.8597, 0.1403, 0.0958, -0.8329, 316.14
837, -0.5966, 0.8596, 0.1404, 0.0957, -0.8326, 315.72
838, -0.5967, 0.8595, 0.1405, 0.0956, -0.8328, 316.25
839, -0.5968, 0.8597, 0.1403, 0.0959, -0.8330, 316.17
840, -0.5983, 0.8601, 0.1399, 0.0951, -0.8332, 316.05
841, -0.5951, 0.8591, 0.1409, 0.0963, -0.8324, 315.69
842, -0.5979, 0.8600, 0.1400, 0.0952, -0.8331, 316.05
843, -0.5975, 0.8598, 0.1402, 0.0954, -0.8331, 315.95
844, -0.5990, 0.8603, 0.1397, 0.0948, -0.8335, 316.42
845, -0.5961, 0.8594, 0.1406, 0.0959, -0.8326, 315.53
846, -0.5997, 0.8605, 0.1395, 0.0944, -0.8336, 315.69
847, -0.5952, 0.8593, 0.1407, 0.0965, -0.8324, 316.03
848, -0.5967, 0.8596, 0.1404, 0.0956, -0.8326, 316.32
849, -0.5981, 0.8600, 0.1400, 0.0950, -0.8331, 316.03
850, -0.5986, 0.8602, 0.1398, 0.0946, -0.8331, 315.66
851, -0.5957, 0.8594, 0.1406, 0.0961, -0.8323, 316.00
852, -0.5990, 0.8602, 0.1398, 0.0946, -0.8334, 316.64
853, -0.5951, 0.8591, 0.1409, 0.0963, -0.8323, 315.63
854, -0.5991, 0.8604, 0.1396, 0.0947, -0.8335, 316.31
855, -0.5974, 0.8597, 0.1403, 0.0952, -0.8330, 315.98
856, -0.5949, 0.8592, 0.1408, 0.0970, -0.8326, 333.79
857, -0.5983, 0.8602, 0.1398, 0.0952, -0.8333, 353.72
858, -0.5974, 0.8599, 0.1401, 0.0956, -0.8330, 356.01
859, -0.5968, 0.8596, 0.1404, 0.0957, -0.8329, 357.51
860, -0.5988, 0.8603, 0.1397, 0.0949, -0.8334, 352.48
861, -0.5954, 0.8592, 0.1408, 0.0962, -0.8325, 356.16
862, -0.5985, 0.8602, 0.1398, 0.0949, -0.8332, 353.06
863, -0.5958, 0.8593, 0.1407, 0.0959, -0.8324, 363.96
864, -0.5990, 0.8604, 0.1396, 0.0948, -0.8334, 347.57
865, -0.5979, 0.8601, 0.1399, 0.0953, -0.8332, 361.33
866, -0.5982, 0.8601, 0.1399, 0.0951, -0.8332, 350.68
867, -0.5988, 0.8601, 0.1399, 0.0946, -0.8334, 351.09
868, -0.5991, 0.8605, 0.1395, 0.0949, -0.8335, 361.01
869, -0.5993, 0.8604, 0.1396, 0.0946, -0.8335, 348.87
870, -0.5970, 0.8598, 0.1402, 0.0954, -0.8326, 364.22
871, -0.5966, 0.8596, 0.1404, 0.0956, -0.8326, 344.57
872, -0.5987, 0.8603, 0.1397, 0.0950, -0.8334, 363.92
873, -0.5956, 0.8593, 0.1407, 0.0961, -0.8324, 345.82
874, -0.5980, 0.8602, 0.1398, 0.0952, -0.8331, 352.08
875, -0.5971, 0.8598, 0.1402, 0.0956, -0.8328, 336.21
876, -0.5997, 0.8606, 0.1394, 0.0943, -0.8335, 325.03
877, -0.5982, 0.8600, 0.1400, 0.0951, -0.8333, 315.69
878, -0.5989, 0.8602, 0.1398, 0.0945, -0.8332, 316.23
879, -0.5987, 0.8603, 0.1397, 0.0950, -0.8334, 315.51
880, -0.5958, 0.8593, 0.1407, 0.0961, -0.8325, 315.93
881, -0.5976, 0.8600, 0.1400, 0.0955, -0.8331, 316.05
882, -0.5989, 0.8602, 0.1398, 0.0947, -0.8334, 316.22
883, -0.5984, 0.8602, 0.1398, 0.0950, -0.8333, 316.10
884, -0.5978, 0.8599, 0.1401, 0.0952, -0.8331, 315.85
885, -0.5994, 0.8606, 0.1394, 0.0945, -0.8334, 315.77
886, -0.6001, 0.8607, 0.1393, 0.0943, -0.8337, 315.83
887, -0.5971, 0.8599, 0.1401, 0.0957, -0.8329, 315.53
888, -0.5975, 0.8599, 0.1401, 0.0954, -0.8330, 315.92
889, -0.5967, 0.8594, 0.1406, 0.0955, -0.8329, 316.43
890, -0.5980, 0.8600, 0.1400, 0.0951, -0.8331, 316.30
891, -0.5966, 0.8599, 0.1401, 0.0961, -0.8329, 315.88
892, -0.5978, 0.8598, 0.1402, 0.0952, -0.8331, 315.92
893, -0.6005, 0.8608, 0.1392, 0.0941, -0.8338, 315.72
894, -0.5991, 0.8606, 0.1394, 0.0949, -0.8334, 315.84
895, -0.5994, 0.8605, 0.1395, 0.0945, -0.8334, 316.07
896, -0.5975, 0.8601, 0.1399, 0.0957, -0.8332, 315.90
897, -0.5975, 0.8599, 0.1401, 0.0956, -0.8331, 316.06
898, -0.5990, 0.8603, 0.1397, 0.0948, -0.8335, 316.56
899, -0.5980, 0.8601, 0.1399, 0.0952, -0.8331, 315.89
900, -0.5963, 0.8596, 0.1404, 0.0959, -0.8327, 316.01
901, -0.5983, 0.8602, 0.1398, 0.0951, -0.8332, 315.73
902, -0.5997, 0.8607, 0.1393, 0.0946, -0.8336, 316.21
903, -0.5991, 0.8604, 0.1396, 0.0949, -0.8336, 312.27
904, -0.5994, 0.8605, 0.1395, 0.0945, -0.8334, 316.27
905, -0.5996, 0.8604, 0.1396, 0.0944, -0.8335, 316.11
906, -0.6009, 0.8610, 0.1390, 0.0940, -0.8339, 316.24
907, -0.5990, 0.8604, 0.1396, 0.0947, -0.8333, 315.70
908, -0.5986, 0.8602, 0.1398, 0.0948, -0.8332, 324.50
909, -0.5999, 0.8607, 0.1393, 0.0946, -0.8338, 331.58
910, -0.5991, 0.8603, 0.1397, 0.0946, -0.8334, 338.14
911, -0.5993, 0.8607, 0.1393, 0.0948, -0.8334, 330.88
912, -0.5989, 0.8605, 0.1395, 0.0949, -0.8334, 338.81
913, -0.5985, 0.8602, 0.1398, 0.0951, -0.8334, 328.70
914, -0.5974, 0.8600, 0.1400, 0.0954, -0.8328, 335.18
915, -0.5993, 0.8605, 0.1395, 0.0948, -0.8336, 340.90
916, -0.5994, 0.8605, 0.1395, 0.0946, -0.8334, 336.23
917, -0.5999, 0.8608, 0.1392, 0.0947, -0.8337, 332.83
918, -0.5995, 0.8605, 0.1395, 0.0946, -0.8336, 334.11
919, -0.6017, 0.8613, 0.1387, 0.0937, -0.8341, 328.68
920, -0.5981, 0.8602, 0.1398, 0.0953, -0.8332, 340.53
921, -0.5982, 0.8602, 0.1398, 0.0952, -0.8331, 329.11
922, -0.6007, 0.8611, 0.1389, 0.0943, -0.8339, 338.59
923, -0.5990, 0.8604, 0.1396, 0.0948, -0.8334, 331.67
924, -0.6012, 0.8612, 0.1388, 0.0939, -0.8339, 340.84
925, -0.5989, 0.8605, 0.1395, 0.0950, -0.8334, 328.11
926, -0.6004, 0.8609, 0.1391, 0.0943, -0.8338, 339.38
927, -0.5963, 0.8596, 0.1404, 0.0959, -0.8327, 334.88
928, -0.6008, 0.8610, 0.1390, 0.0942, -0.8340, 322.11
929, -0.6005, 0.8609, 0.1391, 0.0943, -0.8339, 322.24
930, -0.5982, 0.8601, 0.1399, 0.0952, -0.8333, 321.27
931, -0.5998, 0.8607, 0.1393, 0.0944, -0.8336, 321.24
932, -0.5976, 0.8598, 0.1402, 0.0952, -0.8330, 321.07
933, -0.5989, 0.8603, 0.1397, 0.0949, -0.8336, 321.13
934, -0.6013, 0.8612, 0.1388, 0.0938, -0.8339, 321.14
935, -0.5980, 0.8602, 0.1398, 0.0954, -0.8332, 321.87
936, -0.5991, 0.8607, 0.1393, 0.0951, -0.8336, 316.54
937, -0.6005, 0.8609, 0.1391, 0.0941, -0.8337, 316.64
938, -0.5980, 0.8603, 0.1397, 0.0956, -0.8333, 315.84
939, -0.5988, 0.8603, 0.1397, 0.0949, -0.8335, 315.93
940, -0.5999, 0.8607, 0.1393, 0.0945, -0.8336, 315.98
941, -0.5984, 0.8601, 0.1399, 0.0951, -0.8334, 315.57
942, -0.6000, 0.8610, 0.1390, 0.0945, -0.8335, 315.70
943, -0.6014, 0.8611, 0.1389, 0.0938, -0.8341, 315.65
944, -0.6005, 0.8608, 0.1392, 0.0942, -0.8338, 316.16
945, -0.5987, 0.8603, 0.1397, 0.0949, -0.8333, 315.20
946, -0.6012, 0.8611, 0.1389, 0.0940, -0.8340, 315.57
947, -0.6001, 0.8607, 0.1393, 0.0944, -0.8337, 315.86
948, -0.5991, 0.8604, 0.1396, 0.0946, -0.8333, 315.94
949, -0.5990, 0.8604, 0.1396, 0.0949, -0.8335, 315.44
950, -0.6003, 0.8608, 0.1392, 0.0943, -0.8338, 315.95
951, -0.6000, 0.8608, 0.1392, 0.0945, -0.8336, 315.89
952, -0.5991, 0.8606, 0.1394, 0.0949, -0.8334, 316.22
953, -0.5999, 0.8608, 0.1392, 0.0944, -0.8335, 315.80
954, -0.5974, 0.8599, 0.1401, 0.0955, -0.8330, 316.56
955, -0.5984, 0.8602, 0.1398, 0.0952, -0.8334, 315.93
956, -0.5995, 0.8606, 0.1394, 0.0947, -0.8336, 316.50
957, -0.5984, 0.8604, 0.1396, 0.0951, -0.8332, 321.89
958, -0.6009, 0.8611, 0.1389, 0.0942, -0.8340, 320.68
959, -0.5998, 0.8607, 0.1393, 0.0946, -0.8337, 320.61
960, -0.5996, 0.8608, 0.1392, 0.0948, -0.8336, 321.00
961, -0.6000, 0.8609, 0.1391, 0.0946, -0.8337, 321.46
962, -0.5999, 0.8608, 0.1392, 0.0945, -0.8336, 321.75
963, -0.5995, 0.8607, 0.1393, 0.0949, -0.8337, 321.18
964, -0.5990, 0.8603, 0.1397, 0.0949, -0.8336, 320.55
965, -0.6021, 0.8613, 0.1387, 0.0935, -0.8342, 320.98
966, -0.6005, 0.8609, 0.1391, 0.0944, -0.8340, 320.93
967, -0.6004, 0.8609, 0.1391, 0.0942, -0.8338, 321.34
968, -0.6005, 0.8609, 0.1391, 0.0942, -0.8339, 321.39
969, -0.6010, 0.8611, 0.1389, 0.0940, -0.8339, 321.50
970, -0.6008, 0.8610, 0.1390, 0.0943, -0.8340, 321.22
971, -0.5984, 0.8602, 0.1398, 0.0952, -0.8335, 321.41
972, -0.5995, 0.8607, 0.1393, 0.0947, -0.8334, 320.94
973, -0.5987, 0.8603, 0.1397, 0.0950, -0.8334, 326.51
974, -0.5998, 0.8609, 0.1391, 0.0948, -0.8337, 336.18
975, -0.6004, 0.8610, 0.1390, 0.0943, -0.8338, 344.88
976, -0.6002, 0.8609, 0.1391, 0.0944, -0.8337, 335.99
977, -0.6000, 0.8606, 0.1394, 0.0946, -0.8340, 339.40
978, -0.6007, 0.8609, 0.1391, 0.0941, -0.8339, 336.49
979, -0.5999, 0.8607, 0.1393, 0.0944, -0.8336, 335.13
980, -0.6002, 0.8610, 0.1390, 0.0947, -0.8338, 349.19
981, -0.6012, 0.8611, 0.1389, 0.0938, -0.8339, 340.03
982, -0.5997, 0.8607, 0.1393, 0.0947, -0.8337, 340.17
983, -0.6018, 0.8613, 0.1387, 0.0938, -0.8343, 337.96
984, -0.5988, 0.8604, 0.1396, 0.0951, -0.8335, 338.69
985, -0.6023, 0.8617, 0.1383, 0.0936, -0.8343, 334.44
986, -0.6010, 0.8609, 0.1391, 0.0938, -0.8339, 345.57
987, -0.6015, 0.8613, 0.1387, 0.0940, -0.8342, 335.61
988, -0.5992, 0.8605, 0.1395, 0.0947, -0.8333, 344.72
989, -0.5986, 0.8605, 0.1395, 0.0953, -0.8334, 338.14
990, -0.5992, 0.8606, 0.1394, 0.0948, -0.8334, 345.81
991, -0.5978, 0.8601, 0.1399, 0.0954, -0.8330, 335.11
992, -0.6005, 0.8610, 0.1390, 0.0943, -0.8339, 344.60
993, -0.6005, 0.8611, 0.1389, 0.0946, -0.8340, 336.61
994, -0.5984, 0.8603, 0.1397, 0.0952, -0.8333, 322.20
995, -0.6011, 0.8611, 0.1389, 0.0939, -0.8339, 321.80
996, -0.6004, 0.8612, 0.1388, 0.0947, -0.8340, 320.95
997, -0.6012, 0.8611, 0.1389, 0.0940, -0.8340, 284.19
998, -0.5973, 0.8601, 0.1399, 0.0958, -0.8331, 269.17
999, -0.5997, 0.8606, 0.1394, 0.0947, -0.8338, 258.43
1000, -0.5995, 0.8607, 0.1393, 0.0946, -0.8335, 216.70
