Epoch, Loss, Dice Score, Dice Loss, CE Loss, Time
144, 0.3065, 0.8172, 0.1828, 0.1236, 101.31
145, 0.3061, 0.8174, 0.1826, 0.1235, 101.01
146, 0.3048, 0.8180, 0.1820, 0.1228, 99.50
147, 0.3058, 0.8175, 0.1825, 0.1233, 100.99
148, 0.3057, 0.8177, 0.1823, 0.1234, 101.26
149, 0.3062, 0.8178, 0.1822, 0.1239, 101.07
150, 0.3040, 0.8186, 0.1814, 0.1226, 101.00
151, 0.3033, 0.8192, 0.1808, 0.1225, 101.04
152, 0.3034, 0.8189, 0.1811, 0.1223, 100.37
153, 0.3013, 0.8199, 0.1801, 0.1212, 101.01
154, 0.3013, 0.8200, 0.1800, 0.1213, 100.40
155, 0.3018, 0.8197, 0.1803, 0.1214, 101.28
156, 0.2997, 0.8206, 0.1794, 0.1203, 100.79
157, 0.3012, 0.8203, 0.1797, 0.1215, 101.08
158, 0.2985, 0.8214, 0.1786, 0.1199, 101.22
159, 0.3014, 0.8207, 0.1793, 0.1221, 101.32
160, 0.2977, 0.8216, 0.1784, 0.1193, 101.30
161, 0.2971, 0.8220, 0.1780, 0.1191, 100.75
162, 0.2984, 0.8216, 0.1784, 0.1200, 100.86
163, 0.2967, 0.8223, 0.1777, 0.1190, 101.27
164, 0.2972, 0.8219, 0.1781, 0.1190, 101.05
165, 0.2958, 0.8227, 0.1773, 0.1185, 101.05
166, 0.2998, 0.8213, 0.1787, 0.1211, 100.36
167, 0.2969, 0.8224, 0.1776, 0.1194, 100.97
168, 0.2955, 0.8234, 0.1766, 0.1189, 101.05
169, 0.2928, 0.8242, 0.1758, 0.1170, 101.22
170, 0.2953, 0.8235, 0.1765, 0.1188, 100.95
171, 0.2936, 0.8241, 0.1759, 0.1177, 100.94
172, 0.2924, 0.8246, 0.1754, 0.1170, 100.70
173, 0.2942, 0.8241, 0.1759, 0.1184, 100.97
174, 0.2927, 0.8245, 0.1755, 0.1172, 101.23
175, 0.2928, 0.8247, 0.1753, 0.1174, 100.93
176, 0.2936, 0.8245, 0.1755, 0.1181, 100.90
177, 0.2903, 0.8257, 0.1743, 0.1159, 101.19
178, 0.2921, 0.8254, 0.1746, 0.1176, 100.92
179, 0.2913, 0.8252, 0.1748, 0.1165, 101.11
180, 0.2902, 0.8257, 0.1743, 0.1159, 100.88
181, 0.2907, 0.8254, 0.1746, 0.1161, 101.30
182, 0.2905, 0.8258, 0.1742, 0.1162, 100.91
183, 0.2895, 0.8263, 0.1737, 0.1159, 101.16
184, 0.2874, 0.8269, 0.1731, 0.1144, 100.96
185, 0.2873, 0.8271, 0.1729, 0.1145, 100.95
186, 0.2880, 0.8268, 0.1732, 0.1148, 100.46
187, 0.2881, 0.8269, 0.1731, 0.1150, 102.01
188, 0.2877, 0.8271, 0.1729, 0.1148, 106.10
189, 0.2890, 0.8267, 0.1733, 0.1157, 101.13
190, 0.2867, 0.8276, 0.1724, 0.1142, 101.29
191, 0.2841, 0.8287, 0.1713, 0.1128, 100.92
192, 0.2876, 0.8274, 0.1726, 0.1149, 101.20
193, 0.2849, 0.8286, 0.1714, 0.1135, 100.83
194, 0.2851, 0.8281, 0.1719, 0.1132, 101.17
195, 0.2851, 0.8285, 0.1715, 0.1136, 101.16
196, 0.2862, 0.8284, 0.1716, 0.1147, 101.06
197, 0.2858, 0.8284, 0.1716, 0.1141, 100.91
198, 0.2844, 0.8292, 0.1708, 0.1136, 101.13
199, 0.2838, 0.8290, 0.1710, 0.1128, 101.09
200, 0.2831, 0.8295, 0.1705, 0.1127, 101.07
201, 0.2842, 0.8291, 0.1709, 0.1133, 101.02
202, 0.2826, 0.8295, 0.1705, 0.1121, 101.40
203, 0.2831, 0.8295, 0.1705, 0.1126, 101.27
204, 0.2829, 0.8297, 0.1703, 0.1125, 101.03
205, 0.2813, 0.8302, 0.1698, 0.1115, 100.93
206, 0.2806, 0.8310, 0.1690, 0.1115, 101.08
207, 0.2792, 0.8314, 0.1686, 0.1106, 101.35
208, 0.2807, 0.8307, 0.1693, 0.1114, 101.36
209, 0.2804, 0.8309, 0.1691, 0.1112, 101.06
210, 0.2798, 0.8312, 0.1688, 0.1110, 101.13
211, 0.2797, 0.8313, 0.1687, 0.1110, 100.95
212, 0.2788, 0.8316, 0.1684, 0.1103, 101.20
213, 0.2791, 0.8314, 0.1686, 0.1105, 100.91
214, 0.2802, 0.8310, 0.1690, 0.1112, 101.22
215, 0.2791, 0.8316, 0.1684, 0.1107, 101.30
216, 0.2783, 0.8321, 0.1679, 0.1104, 101.02
217, 0.2773, 0.8322, 0.1678, 0.1096, 100.88
218, 0.2767, 0.8328, 0.1672, 0.1096, 101.21
219, 0.2774, 0.8325, 0.1675, 0.1098, 101.13
220, 0.2774, 0.8331, 0.1669, 0.1105, 101.02
221, 0.2759, 0.8331, 0.1669, 0.1090, 101.09
222, 0.2754, 0.8335, 0.1665, 0.1089, 101.07
223, 0.2742, 0.8340, 0.1660, 0.1082, 100.84
224, 0.2755, 0.8333, 0.1667, 0.1088, 100.93
225, 0.2755, 0.8335, 0.1665, 0.1090, 101.16
226, 0.2742, 0.8340, 0.1660, 0.1082, 101.23
227, 0.2734, 0.8344, 0.1656, 0.1078, 101.03
228, 0.2737, 0.8343, 0.1657, 0.1080, 101.27
229, 0.2738, 0.8340, 0.1660, 0.1078, 101.17
230, 0.2726, 0.8346, 0.1654, 0.1073, 101.29
231, 0.2734, 0.8344, 0.1656, 0.1078, 101.15
232, 0.2715, 0.8351, 0.1649, 0.1067, 101.10
233, 0.2724, 0.8350, 0.1650, 0.1074, 101.21
234, 0.2713, 0.8356, 0.1644, 0.1070, 100.95
235, 0.2717, 0.8355, 0.1645, 0.1072, 100.95
236, 0.2730, 0.8349, 0.1651, 0.1080, 101.22
237, 0.2715, 0.8355, 0.1645, 0.1070, 101.22
238, 0.2705, 0.8359, 0.1641, 0.1064, 101.04
239, 0.2748, 0.8351, 0.1649, 0.1099, 100.94
240, 0.2707, 0.8364, 0.1636, 0.1071, 101.22
241, 0.2694, 0.8364, 0.1636, 0.1059, 101.26
242, 0.2702, 0.8362, 0.1638, 0.1063, 100.95
243, 0.2694, 0.8363, 0.1637, 0.1057, 101.22
244, 0.2690, 0.8370, 0.1630, 0.1059, 101.22
245, 0.2683, 0.8371, 0.1629, 0.1054, 101.11
246, 0.2678, 0.8373, 0.1627, 0.1051, 100.92
247, 0.2690, 0.8369, 0.1631, 0.1059, 101.04
248, 0.2677, 0.8374, 0.1626, 0.1051, 101.32
249, 0.2675, 0.8375, 0.1625, 0.1050, 101.24
250, 0.2675, 0.8376, 0.1624, 0.1050, 101.25
251, 0.2684, 0.8370, 0.1630, 0.1055, 101.68
252, 0.2669, 0.8376, 0.1624, 0.1045, 101.24
253, 0.2658, 0.8384, 0.1616, 0.1042, 101.26
254, 0.2660, 0.8384, 0.1616, 0.1044, 100.82
255, 0.2675, 0.8377, 0.1623, 0.1052, 100.72
256, 0.2675, 0.8377, 0.1623, 0.1052, 101.15
257, 0.2663, 0.8382, 0.1618, 0.1045, 110.46
258, 0.2646, 0.8389, 0.1611, 0.1035, 134.77
259, 0.2647, 0.8392, 0.1608, 0.1038, 157.42
260, 0.2642, 0.8391, 0.1609, 0.1033, 157.01
