Epoch, Loss, Dice Score, Dice Loss, CE Loss, Time
450, 0.2423, 0.8507, 0.1493, 0.0930, 514.15
451, 0.2426, 0.8508, 0.1492, 0.0933, 514.64
452, 0.2418, 0.8510, 0.1490, 0.0927, 514.39
453, 0.2412, 0.8513, 0.1487, 0.0925, 521.76
454, 0.2413, 0.8512, 0.1488, 0.0925, 566.08
455, 0.2421, 0.8507, 0.1493, 0.0929, 565.85
456, 0.2413, 0.8513, 0.1487, 0.0926, 566.17
457, 0.2421, 0.8513, 0.1487, 0.0934, 565.27
458, 0.2413, 0.8513, 0.1487, 0.0925, 566.18
459, 0.2406, 0.8518, 0.1482, 0.0924, 566.15
460, 0.2426, 0.8508, 0.1492, 0.0933, 566.76
461, 0.2413, 0.8514, 0.1486, 0.0927, 565.68
462, 0.2413, 0.8513, 0.1487, 0.0926, 565.01
463, 0.2415, 0.8513, 0.1487, 0.0928, 564.85
464, 0.2418, 0.8514, 0.1486, 0.0932, 564.93
465, 0.2423, 0.8510, 0.1490, 0.0933, 564.82
466, 0.2396, 0.8521, 0.1479, 0.0917, 564.61
467, 0.2407, 0.8516, 0.1484, 0.0924, 564.97
468, 0.2411, 0.8514, 0.1486, 0.0925, 563.81
469, 0.2412, 0.8513, 0.1487, 0.0924, 564.59
470, 0.2402, 0.8519, 0.1481, 0.0921, 563.84
471, 0.2404, 0.8519, 0.1481, 0.0923, 564.81
472, 0.2396, 0.8521, 0.1479, 0.0917, 564.03
473, 0.2401, 0.8520, 0.1480, 0.0921, 565.03
474, 0.2404, 0.8520, 0.1480, 0.0925, 563.54
475, 0.2395, 0.8522, 0.1478, 0.0917, 564.73
476, 0.2400, 0.8521, 0.1479, 0.0921, 565.54
477, 0.2401, 0.8521, 0.1479, 0.0922, 566.45
478, 0.2406, 0.8518, 0.1482, 0.0925, 564.13
479, 0.2397, 0.8523, 0.1477, 0.0920, 565.09
480, 0.2388, 0.8525, 0.1475, 0.0913, 564.89
481, 0.2398, 0.8522, 0.1478, 0.0920, 563.09
482, 0.2385, 0.8528, 0.1472, 0.0913, 564.54
483, 0.2394, 0.8524, 0.1476, 0.0918, 565.42
484, 0.2388, 0.8527, 0.1473, 0.0915, 565.22
485, 0.2376, 0.8535, 0.1465, 0.0911, 565.07
486, 0.2394, 0.8524, 0.1476, 0.0918, 564.49
487, 0.2382, 0.8529, 0.1471, 0.0911, 565.59
488, 0.2389, 0.8524, 0.1476, 0.0914, 565.46
489, 0.2404, 0.8518, 0.1482, 0.0922, 565.88
490, 0.2392, 0.8526, 0.1474, 0.0918, 565.75
491, 0.2386, 0.8528, 0.1472, 0.0914, 563.83
492, 0.2365, 0.8535, 0.1465, 0.0900, 565.18
493, 0.2387, 0.8527, 0.1473, 0.0914, 565.85
494, 0.2387, 0.8528, 0.1472, 0.0915, 565.49
495, 0.2390, 0.8526, 0.1474, 0.0916, 564.57
496, 0.2397, 0.8522, 0.1478, 0.0919, 564.54
497, 0.2371, 0.8535, 0.1465, 0.0906, 564.82
498, 0.2379, 0.8530, 0.1470, 0.0908, 564.56
499, 0.2364, 0.8538, 0.1462, 0.0902, 564.92
500, 0.2389, 0.8525, 0.1475, 0.0914, 564.52
501, 0.2385, 0.8530, 0.1470, 0.0915, 563.98
502, 0.2396, 0.8532, 0.1468, 0.0927, 563.91
503, 0.2394, 0.8533, 0.1467, 0.0926, 564.30
504, 0.2370, 0.8536, 0.1464, 0.0906, 564.30
505, 0.2358, 0.8541, 0.1459, 0.0900, 565.11
506, 0.2368, 0.8537, 0.1463, 0.0906, 564.48
507, 0.2366, 0.8537, 0.1463, 0.0902, 564.53
508, 0.2364, 0.8540, 0.1460, 0.0904, 562.17
509, 0.2382, 0.8534, 0.1466, 0.0916, 563.96
510, 0.2359, 0.8541, 0.1459, 0.0900, 563.40
511, 0.2376, 0.8532, 0.1468, 0.0908, 560.62
512, 0.2371, 0.8536, 0.1464, 0.0907, 562.42
513, 0.2364, 0.8538, 0.1462, 0.0902, 563.65
514, 0.2357, 0.8542, 0.1458, 0.0898, 562.74
515, 0.2367, 0.8536, 0.1464, 0.0903, 563.21
516, 0.2368, 0.8536, 0.1464, 0.0905, 564.11
517, 0.2363, 0.8539, 0.1461, 0.0902, 565.77
518, 0.2362, 0.8541, 0.1459, 0.0903, 565.51
519, 0.2372, 0.8536, 0.1464, 0.0908, 563.33
520, 0.2374, 0.8539, 0.1461, 0.0913, 562.37
521, 0.2363, 0.8540, 0.1460, 0.0903, 564.25
522, 0.2370, 0.8540, 0.1460, 0.0910, 578.71
523, 0.2356, 0.8545, 0.1455, 0.0901, 563.46
524, 0.2366, 0.8540, 0.1460, 0.0907, 564.56
525, 0.2360, 0.8542, 0.1458, 0.0902, 564.06
526, 0.2362, 0.8540, 0.1460, 0.0903, 563.60
527, 0.2343, 0.8550, 0.1450, 0.0893, 564.34
528, 0.2359, 0.8541, 0.1459, 0.0901, 564.60
529, 0.2360, 0.8542, 0.1458, 0.0902, 580.03
530, 0.2352, 0.8546, 0.1454, 0.0897, 595.88
531, 0.2354, 0.8544, 0.1456, 0.0898, 596.72
532, 0.2372, 0.8535, 0.1465, 0.0908, 596.95
533, 0.2350, 0.8547, 0.1453, 0.0896, 602.97
534, 0.2340, 0.8551, 0.1449, 0.0891, 605.04
535, 0.2345, 0.8549, 0.1451, 0.0894, 604.76
536, 0.2362, 0.8541, 0.1459, 0.0903, 593.70
537, 0.2348, 0.8546, 0.1454, 0.0895, 594.87
538, 0.2360, 0.8542, 0.1458, 0.0903, 593.27
539, 0.2348, 0.8547, 0.1453, 0.0896, 593.52
540, 0.2352, 0.8547, 0.1453, 0.0899, 594.39
541, 0.2370, 0.8538, 0.1462, 0.0908, 594.79
542, 0.2351, 0.8546, 0.1454, 0.0898, 594.46
543, 0.2346, 0.8549, 0.1451, 0.0895, 597.66
544, 0.2353, 0.8546, 0.1454, 0.0900, 604.43
545, 0.2346, 0.8547, 0.1453, 0.0894, 605.28
546, 0.2329, 0.8557, 0.1443, 0.0885, 604.57
547, 0.2336, 0.8553, 0.1447, 0.0889, 604.97
548, 0.2351, 0.8547, 0.1453, 0.0898, 604.51
549, 0.2349, 0.8548, 0.1452, 0.0897, 604.26
550, 0.2350, 0.8548, 0.1452, 0.0898, 604.88
551, 0.2338, 0.8552, 0.1448, 0.0890, 604.77
552, 0.2361, 0.8544, 0.1456, 0.0905, 599.10
553, 0.2329, 0.8558, 0.1442, 0.0887, 595.09
554, 0.2352, 0.8546, 0.1454, 0.0897, 597.46
555, 0.2322, 0.8560, 0.1440, 0.0882, 594.58
556, 0.2334, 0.8555, 0.1445, 0.0889, 595.07
557, 0.2345, 0.8550, 0.1450, 0.0895, 602.02
558, 0.2346, 0.8550, 0.1450, 0.0896, 604.58
559, 0.2350, 0.8550, 0.1450, 0.0900, 605.06
560, 0.2341, 0.8552, 0.1448, 0.0894, 604.88
561, 0.2342, 0.8551, 0.1449, 0.0893, 605.05
562, 0.2323, 0.8560, 0.1440, 0.0884, 604.72
563, 0.2337, 0.8553, 0.1447, 0.0891, 605.67
564, 0.2323, 0.8560, 0.1440, 0.0883, 603.52
565, 0.2335, 0.8553, 0.1447, 0.0888, 604.43
566, 0.2325, 0.8558, 0.1442, 0.0883, 604.58
567, 0.2329, 0.8556, 0.1444, 0.0885, 604.42
568, 0.2342, 0.8551, 0.1449, 0.0894, 605.52
569, 0.2326, 0.8558, 0.1442, 0.0884, 604.75
570, 0.2321, 0.8561, 0.1439, 0.0882, 604.19
571, 0.2333, 0.8556, 0.1444, 0.0889, 604.10
572, 0.2320, 0.8562, 0.1438, 0.0882, 604.67
573, 0.2327, 0.8560, 0.1440, 0.0887, 604.70
574, 0.2327, 0.8558, 0.1442, 0.0885, 605.32
575, 0.2343, 0.8552, 0.1448, 0.0895, 605.22
576, 0.2318, 0.8564, 0.1436, 0.0882, 605.22
577, 0.2326, 0.8559, 0.1441, 0.0885, 604.09
578, 0.2326, 0.8560, 0.1440, 0.0886, 604.13
579, 0.2327, 0.8559, 0.1441, 0.0886, 604.24
580, 0.2326, 0.8560, 0.1440, 0.0886, 604.71
581, 0.2331, 0.8555, 0.1445, 0.0886, 604.38
582, 0.2328, 0.8559, 0.1441, 0.0886, 605.12
583, 0.2332, 0.8558, 0.1442, 0.0890, 604.77
584, 0.2327, 0.8559, 0.1441, 0.0886, 605.31
585, 0.2323, 0.8562, 0.1438, 0.0885, 604.36
586, 0.2306, 0.8568, 0.1432, 0.0875, 599.67
587, 0.2328, 0.8559, 0.1441, 0.0887, 598.19
588, 0.2324, 0.8563, 0.1437, 0.0887, 598.06
589, 0.2303, 0.8569, 0.1431, 0.0872, 597.01
590, 0.2339, 0.8552, 0.1448, 0.0891, 597.68
591, 0.2320, 0.8562, 0.1438, 0.0882, 596.85
592, 0.2331, 0.8557, 0.1443, 0.0888, 597.63
593, 0.2308, 0.8567, 0.1433, 0.0875, 597.57
594, 0.2309, 0.8568, 0.1432, 0.0877, 597.29
595, 0.2310, 0.8568, 0.1432, 0.0878, 597.80
596, 0.2318, 0.8563, 0.1437, 0.0882, 597.66
597, 0.2307, 0.8568, 0.1432, 0.0876, 597.41
598, 0.2306, 0.8569, 0.1431, 0.0875, 597.56
599, 0.2326, 0.8560, 0.1440, 0.0886, 597.65
600, 0.2311, 0.8568, 0.1432, 0.0878, 598.49
601, 0.2330, 0.8558, 0.1442, 0.0888, 597.74
602, 0.2301, 0.8573, 0.1427, 0.0873, 575.42
603, 0.2314, 0.8566, 0.1434, 0.0880, 544.34
604, 0.2292, 0.8576, 0.1424, 0.0869, 543.32
605, 0.2313, 0.8566, 0.1434, 0.0879, 547.78
606, 0.2318, 0.8566, 0.1434, 0.0884, 551.39
607, 0.2300, 0.8572, 0.1428, 0.0871, 551.91
608, 0.2313, 0.8566, 0.1434, 0.0880, 551.60
609, 0.2302, 0.8572, 0.1428, 0.0873, 552.50
610, 0.2307, 0.8569, 0.1431, 0.0875, 552.45
611, 0.2313, 0.8566, 0.1434, 0.0879, 551.76
612, 0.2300, 0.8573, 0.1427, 0.0873, 590.62
613, 0.2318, 0.8571, 0.1429, 0.0889, 605.04
614, 0.2300, 0.8573, 0.1427, 0.0873, 604.85
615, 0.2296, 0.8574, 0.1426, 0.0870, 605.16
616, 0.2296, 0.8574, 0.1426, 0.0870, 605.38
617, 0.2316, 0.8567, 0.1433, 0.0883, 604.83
618, 0.2301, 0.8572, 0.1428, 0.0872, 604.96
619, 0.2307, 0.8569, 0.1431, 0.0876, 605.19
620, 0.2299, 0.8573, 0.1427, 0.0872, 604.76
621, 0.2299, 0.8574, 0.1426, 0.0873, 605.51
622, 0.2287, 0.8582, 0.1418, 0.0868, 605.76
623, 0.2303, 0.8572, 0.1428, 0.0875, 605.61
624, 0.2294, 0.8575, 0.1425, 0.0869, 597.89
625, 0.2303, 0.8572, 0.1428, 0.0874, 598.95
626, 0.2284, 0.8581, 0.1419, 0.0865, 601.24
627, 0.2274, 0.8586, 0.1414, 0.0860, 601.04
628, 0.2292, 0.8579, 0.1421, 0.0871, 603.72
629, 0.2296, 0.8575, 0.1425, 0.0871, 605.80
630, 0.2294, 0.8574, 0.1426, 0.0869, 604.80
631, 0.2283, 0.8580, 0.1420, 0.0863, 603.88
632, 0.2292, 0.8577, 0.1423, 0.0869, 604.80
633, 0.2297, 0.8575, 0.1425, 0.0871, 604.67
634, 0.2281, 0.8582, 0.1418, 0.0863, 604.90
635, 0.2295, 0.8577, 0.1423, 0.0871, 604.25
636, 0.2280, 0.8582, 0.1418, 0.0862, 605.24
637, 0.2298, 0.8574, 0.1426, 0.0872, 605.11
638, 0.2305, 0.8573, 0.1427, 0.0877, 605.54
639, 0.2289, 0.8580, 0.1420, 0.0869, 603.69
640, 0.2298, 0.8573, 0.1427, 0.0872, 605.01
641, 0.2286, 0.8579, 0.1421, 0.0865, 605.55
642, 0.2279, 0.8584, 0.1416, 0.0862, 604.98
643, 0.2291, 0.8577, 0.1423, 0.0869, 604.91
644, 0.2284, 0.8581, 0.1419, 0.0864, 599.01
645, 0.2289, 0.8580, 0.1420, 0.0869, 607.30
646, 0.2288, 0.8578, 0.1422, 0.0866, 606.88
647, 0.2279, 0.8583, 0.1417, 0.0862, 607.14
648, 0.2274, 0.8587, 0.1413, 0.0860, 607.41
649, 0.2286, 0.8581, 0.1419, 0.0866, 607.80
650, 0.2266, 0.8588, 0.1412, 0.0855, 607.09
651, 0.2278, 0.8585, 0.1415, 0.0863, 607.12
652, 0.2296, 0.8578, 0.1422, 0.0873, 607.33
653, 0.2292, 0.8579, 0.1421, 0.0871, 607.00
654, 0.2272, 0.8587, 0.1413, 0.0860, 607.81
655, 0.2278, 0.8585, 0.1415, 0.0863, 607.42
656, 0.2290, 0.8579, 0.1421, 0.0869, 606.79
657, 0.2282, 0.8581, 0.1419, 0.0864, 567.39
658, 0.2272, 0.8588, 0.1412, 0.0860, 565.78
659, 0.2281, 0.8584, 0.1416, 0.0865, 565.54
660, 0.2281, 0.8584, 0.1416, 0.0865, 565.80
661, 0.2283, 0.8582, 0.1418, 0.0865, 566.45
662, 0.2291, 0.8581, 0.1419, 0.0872, 566.24
663, 0.2268, 0.8590, 0.1410, 0.0858, 565.91
664, 0.2287, 0.8580, 0.1420, 0.0867, 565.83
665, 0.2280, 0.8584, 0.1416, 0.0864, 566.00
666, 0.2277, 0.8584, 0.1416, 0.0862, 565.97
667, 0.2270, 0.8588, 0.1412, 0.0858, 563.77
668, 0.2275, 0.8586, 0.1414, 0.0861, 565.89
669, 0.2271, 0.8586, 0.1414, 0.0857, 566.16
670, 0.2291, 0.8580, 0.1420, 0.0871, 566.27
671, 0.2258, 0.8594, 0.1406, 0.0852, 565.71
672, 0.2272, 0.8589, 0.1411, 0.0860, 564.96
673, 0.2269, 0.8589, 0.1411, 0.0858, 566.23
674, 0.2283, 0.8582, 0.1418, 0.0865, 565.80
675, 0.2273, 0.8586, 0.1414, 0.0859, 565.97
676, 0.2274, 0.8588, 0.1412, 0.0862, 565.75
677, 0.2264, 0.8590, 0.1410, 0.0854, 566.53
678, 0.2276, 0.8585, 0.1415, 0.0861, 565.10
679, 0.2286, 0.8585, 0.1415, 0.0871, 565.92
680, 0.2267, 0.8591, 0.1409, 0.0858, 566.31
681, 0.2270, 0.8588, 0.1412, 0.0858, 566.45
682, 0.2274, 0.8587, 0.1413, 0.0861, 566.12
683, 0.2273, 0.8587, 0.1413, 0.0860, 566.69
684, 0.2259, 0.8594, 0.1406, 0.0853, 566.88
685, 0.2270, 0.8591, 0.1409, 0.0861, 566.55
686, 0.2268, 0.8590, 0.1410, 0.0858, 566.59
687, 0.2264, 0.8591, 0.1409, 0.0854, 565.81
688, 0.2265, 0.8592, 0.1408, 0.0857, 566.04
689, 0.2275, 0.8586, 0.1414, 0.0861, 566.71
690, 0.2265, 0.8592, 0.1408, 0.0857, 566.16
691, 0.2257, 0.8595, 0.1405, 0.0852, 566.58
692, 0.2279, 0.8587, 0.1413, 0.0866, 565.99
693, 0.2250, 0.8598, 0.1402, 0.0849, 566.37
694, 0.2266, 0.8590, 0.1410, 0.0855, 565.13
695, 0.2253, 0.8597, 0.1403, 0.0850, 566.23
696, 0.2266, 0.8592, 0.1408, 0.0859, 565.89
697, 0.2271, 0.8594, 0.1406, 0.0864, 565.88
698, 0.2270, 0.8588, 0.1412, 0.0858, 565.70
699, 0.2269, 0.8591, 0.1409, 0.0860, 566.09
700, 0.2253, 0.8598, 0.1402, 0.0851, 565.83
701, 0.2259, 0.8593, 0.1407, 0.0852, 566.64
702, 0.2267, 0.8590, 0.1410, 0.0857, 566.14
703, 0.2243, 0.8601, 0.1399, 0.0844, 566.70
704, 0.2260, 0.8594, 0.1406, 0.0853, 565.98
705, 0.2257, 0.8595, 0.1405, 0.0851, 566.39
706, 0.2258, 0.8597, 0.1403, 0.0855, 566.25
707, 0.2255, 0.8597, 0.1403, 0.0852, 566.62
708, 0.2265, 0.8592, 0.1408, 0.0858, 566.43
709, 0.2251, 0.8597, 0.1403, 0.0848, 566.09
710, 0.2264, 0.8591, 0.1409, 0.0855, 566.13
711, 0.2256, 0.8596, 0.1404, 0.0852, 565.14
712, 0.2247, 0.8599, 0.1401, 0.0847, 565.55
713, 0.2252, 0.8597, 0.1403, 0.0850, 565.96
714, 0.2266, 0.8591, 0.1409, 0.0857, 565.61
715, 0.2251, 0.8599, 0.1401, 0.0850, 565.53
716, 0.2248, 0.8601, 0.1399, 0.0849, 565.54
717, 0.2252, 0.8597, 0.1403, 0.0849, 564.61
718, 0.2268, 0.8591, 0.1409, 0.0859, 565.98
719, 0.2260, 0.8594, 0.1406, 0.0855, 565.46
720, 0.2247, 0.8600, 0.1400, 0.0847, 575.09
721, 0.2263, 0.8592, 0.1408, 0.0855, 563.67
722, 0.2254, 0.8597, 0.1403, 0.0851, 563.65
723, 0.2240, 0.8604, 0.1396, 0.0844, 564.88
724, 0.2252, 0.8600, 0.1400, 0.0852, 564.94
725, 0.2240, 0.8605, 0.1395, 0.0844, 564.84
726, 0.2245, 0.8602, 0.1398, 0.0848, 564.88
727, 0.2258, 0.8596, 0.1404, 0.0855, 564.63
728, 0.2254, 0.8597, 0.1403, 0.0850, 564.81
729, 0.2251, 0.8599, 0.1401, 0.0850, 563.47
730, 0.2239, 0.8605, 0.1395, 0.0843, 563.46
731, 0.2246, 0.8603, 0.1397, 0.0849, 563.09
732, 0.2250, 0.8599, 0.1401, 0.0849, 563.42
733, 0.2240, 0.8605, 0.1395, 0.0845, 564.89
734, 0.2253, 0.8597, 0.1403, 0.0850, 564.96
735, 0.2248, 0.8602, 0.1398, 0.0850, 565.27
736, 0.2253, 0.8598, 0.1402, 0.0851, 565.73
737, 0.2250, 0.8602, 0.1398, 0.0851, 565.43
738, 0.2245, 0.8601, 0.1399, 0.0846, 565.37
739, 0.2250, 0.8599, 0.1401, 0.0850, 565.36
740, 0.2248, 0.8601, 0.1399, 0.0849, 565.67
741, 0.2233, 0.8607, 0.1393, 0.0840, 565.56
742, 0.2239, 0.8604, 0.1396, 0.0843, 565.10
743, 0.2243, 0.8603, 0.1397, 0.0846, 565.08
744, 0.2252, 0.8598, 0.1402, 0.0850, 565.23
745, 0.2257, 0.8597, 0.1403, 0.0854, 564.32
746, 0.2238, 0.8605, 0.1395, 0.0843, 564.97
747, 0.2239, 0.8603, 0.1397, 0.0843, 565.66
748, 0.2250, 0.8599, 0.1401, 0.0850, 565.71
749, 0.2238, 0.8606, 0.1394, 0.0844, 564.03
750, 0.2242, 0.8602, 0.1398, 0.0844, 564.67
751, 0.2240, 0.8605, 0.1395, 0.0845, 565.08
752, 0.2251, 0.8600, 0.1400, 0.0851, 565.18
753, 0.2244, 0.8602, 0.1398, 0.0847, 565.38
754, 0.2242, 0.8603, 0.1397, 0.0845, 565.74
755, 0.2254, 0.8598, 0.1402, 0.0852, 565.55
756, 0.2242, 0.8604, 0.1396, 0.0846, 565.28
757, 0.2239, 0.8606, 0.1394, 0.0845, 565.28
758, 0.2238, 0.8605, 0.1395, 0.0844, 564.66
759, 0.2240, 0.8606, 0.1394, 0.0846, 565.17
760, 0.2240, 0.8608, 0.1392, 0.0848, 564.58
761, 0.2232, 0.8608, 0.1392, 0.0839, 564.95
762, 0.2253, 0.8601, 0.1399, 0.0854, 565.87
763, 0.2239, 0.8604, 0.1396, 0.0843, 565.26
764, 0.2242, 0.8604, 0.1396, 0.0847, 565.39
765, 0.2242, 0.8603, 0.1397, 0.0845, 565.18
766, 0.2233, 0.8609, 0.1391, 0.0841, 568.03
767, 0.2247, 0.8602, 0.1398, 0.0849, 579.03
768, 0.2240, 0.8605, 0.1395, 0.0845, 575.42
769, 0.2242, 0.8605, 0.1395, 0.0847, 572.51
770, 0.2232, 0.8609, 0.1391, 0.0841, 570.54
771, 0.2240, 0.8604, 0.1396, 0.0844, 570.51
772, 0.2247, 0.8606, 0.1394, 0.0853, 576.41
773, 0.2227, 0.8611, 0.1389, 0.0838, 572.93
774, 0.2239, 0.8605, 0.1395, 0.0844, 572.87
775, 0.2245, 0.8606, 0.1394, 0.0852, 576.89
776, 0.2234, 0.8609, 0.1391, 0.0843, 575.70
777, 0.2232, 0.8608, 0.1392, 0.0841, 568.74
778, 0.2235, 0.8606, 0.1394, 0.0840, 580.78
779, 0.2236, 0.8606, 0.1394, 0.0842, 568.33
780, 0.2230, 0.8610, 0.1390, 0.0840, 583.80
781, 0.2239, 0.8607, 0.1393, 0.0846, 568.93
782, 0.2229, 0.8610, 0.1390, 0.0839, 581.74
783, 0.2240, 0.8606, 0.1394, 0.0846, 572.06
784, 0.2228, 0.8610, 0.1390, 0.0838, 565.84
785, 0.2241, 0.8605, 0.1395, 0.0846, 564.72
786, 0.2233, 0.8611, 0.1389, 0.0843, 565.25
787, 0.2236, 0.8607, 0.1393, 0.0843, 565.48
788, 0.2222, 0.8613, 0.1387, 0.0835, 565.80
789, 0.2221, 0.8613, 0.1387, 0.0834, 565.57
790, 0.2234, 0.8609, 0.1391, 0.0843, 565.64
791, 0.2250, 0.8604, 0.1396, 0.0854, 565.68
792, 0.2242, 0.8607, 0.1393, 0.0849, 565.50
793, 0.2221, 0.8614, 0.1386, 0.0835, 565.66
794, 0.2231, 0.8610, 0.1390, 0.0841, 565.56
795, 0.2233, 0.8610, 0.1390, 0.0843, 565.20
796, 0.2235, 0.8609, 0.1391, 0.0844, 565.57
797, 0.2226, 0.8613, 0.1387, 0.0839, 565.39
798, 0.2230, 0.8611, 0.1389, 0.0841, 565.61
799, 0.2231, 0.8610, 0.1390, 0.0841, 565.79
800, 0.2239, 0.8606, 0.1394, 0.0845, 565.59
801, 0.2237, 0.8607, 0.1393, 0.0845, 565.47
802, 0.2241, 0.8605, 0.1395, 0.0846, 565.73
803, 0.2218, 0.8615, 0.1385, 0.0833, 565.29
804, 0.2233, 0.8609, 0.1391, 0.0842, 565.14
805, 0.2219, 0.8616, 0.1384, 0.0835, 563.46
806, 0.2233, 0.8610, 0.1390, 0.0843, 565.55
807, 0.2239, 0.8606, 0.1394, 0.0846, 565.88
808, 0.2220, 0.8614, 0.1386, 0.0834, 565.74
809, 0.2230, 0.8609, 0.1391, 0.0840, 565.60
810, 0.2222, 0.8615, 0.1385, 0.0837, 565.00
811, 0.2223, 0.8614, 0.1386, 0.0837, 565.32
812, 0.2235, 0.8609, 0.1391, 0.0844, 565.50
813, 0.2225, 0.8612, 0.1388, 0.0837, 565.25
814, 0.2221, 0.8614, 0.1386, 0.0835, 565.49
815, 0.2218, 0.8615, 0.1385, 0.0833, 565.41
816, 0.2225, 0.8612, 0.1388, 0.0837, 565.83
817, 0.2224, 0.8614, 0.1386, 0.0838, 565.34
818, 0.2230, 0.8612, 0.1388, 0.0842, 565.19
819, 0.2224, 0.8612, 0.1388, 0.0836, 565.22
820, 0.2218, 0.8616, 0.1384, 0.0834, 565.01
821, 0.2211, 0.8620, 0.1380, 0.0831, 565.15
822, 0.2236, 0.8608, 0.1392, 0.0845, 564.96
823, 0.2228, 0.8614, 0.1386, 0.0841, 565.11
824, 0.2234, 0.8610, 0.1390, 0.0844, 564.56
825, 0.2231, 0.8610, 0.1390, 0.0842, 564.95
826, 0.2219, 0.8615, 0.1385, 0.0834, 564.80
827, 0.2224, 0.8612, 0.1388, 0.0836, 566.12
828, 0.2237, 0.8607, 0.1393, 0.0844, 564.88
829, 0.2222, 0.8616, 0.1384, 0.0838, 582.50
830, 0.2230, 0.8611, 0.1389, 0.0841, 565.02
831, 0.2227, 0.8612, 0.1388, 0.0839, 565.11
832, 0.2216, 0.8617, 0.1383, 0.0833, 562.86
833, 0.2218, 0.8616, 0.1384, 0.0834, 565.14
834, 0.2234, 0.8607, 0.1393, 0.0841, 564.97
835, 0.2211, 0.8618, 0.1382, 0.0830, 565.21
836, 0.2224, 0.8614, 0.1386, 0.0837, 565.10
837, 0.2219, 0.8617, 0.1383, 0.0837, 565.19
838, 0.2226, 0.8613, 0.1387, 0.0839, 564.95
839, 0.2210, 0.8620, 0.1380, 0.0830, 565.20
840, 0.2230, 0.8612, 0.1388, 0.0842, 565.08
841, 0.2224, 0.8613, 0.1387, 0.0837, 565.15
842, 0.2218, 0.8617, 0.1383, 0.0835, 565.16
843, 0.2202, 0.8624, 0.1376, 0.0825, 565.27
844, 0.2222, 0.8617, 0.1383, 0.0839, 565.38
845, 0.2222, 0.8614, 0.1386, 0.0836, 565.12
846, 0.2224, 0.8619, 0.1381, 0.0843, 564.83
847, 0.2221, 0.8615, 0.1385, 0.0836, 565.15
848, 0.2227, 0.8614, 0.1386, 0.0841, 565.09
849, 0.2216, 0.8617, 0.1383, 0.0834, 564.92
850, 0.2219, 0.8616, 0.1384, 0.0835, 564.77
851, 0.2237, 0.8606, 0.1394, 0.0844, 564.94
852, 0.2226, 0.8612, 0.1388, 0.0838, 564.88
853, 0.2214, 0.8618, 0.1382, 0.0832, 565.23
854, 0.2213, 0.8619, 0.1381, 0.0832, 564.82
855, 0.2209, 0.8620, 0.1380, 0.0829, 565.43
856, 0.2218, 0.8616, 0.1384, 0.0834, 565.58
857, 0.2206, 0.8622, 0.1378, 0.0828, 564.73
858, 0.2210, 0.8621, 0.1379, 0.0832, 565.14
859, 0.2212, 0.8621, 0.1379, 0.0833, 564.93
860, 0.2218, 0.8618, 0.1382, 0.0836, 563.41
861, 0.2211, 0.8619, 0.1381, 0.0830, 565.03
862, 0.2209, 0.8622, 0.1378, 0.0832, 564.63
863, 0.2223, 0.8614, 0.1386, 0.0837, 565.13
864, 0.2230, 0.8610, 0.1390, 0.0841, 564.34
865, 0.2202, 0.8624, 0.1376, 0.0826, 564.99
866, 0.2222, 0.8617, 0.1383, 0.0838, 564.33
867, 0.2222, 0.8614, 0.1386, 0.0836, 565.40
868, 0.2209, 0.8623, 0.1377, 0.0832, 565.21
869, 0.2221, 0.8617, 0.1383, 0.0838, 564.96
870, 0.2217, 0.8618, 0.1382, 0.0835, 564.55
871, 0.2199, 0.8625, 0.1375, 0.0824, 563.02
872, 0.2212, 0.8620, 0.1380, 0.0832, 563.14
873, 0.2217, 0.8618, 0.1382, 0.0835, 564.70
874, 0.2227, 0.8613, 0.1387, 0.0840, 565.23
875, 0.2214, 0.8618, 0.1382, 0.0832, 564.73
876, 0.2206, 0.8623, 0.1377, 0.0829, 564.34
877, 0.2222, 0.8615, 0.1385, 0.0837, 565.02
878, 0.2211, 0.8621, 0.1379, 0.0832, 564.61
879, 0.2206, 0.8622, 0.1378, 0.0828, 564.96
880, 0.2215, 0.8620, 0.1380, 0.0834, 562.97
881, 0.2201, 0.8624, 0.1376, 0.0825, 563.63
882, 0.2206, 0.8622, 0.1378, 0.0828, 563.57
883, 0.2209, 0.8621, 0.1379, 0.0830, 564.09
884, 0.2211, 0.8622, 0.1378, 0.0833, 564.95
885, 0.2227, 0.8615, 0.1385, 0.0842, 564.44
886, 0.2202, 0.8623, 0.1377, 0.0825, 564.49
887, 0.2216, 0.8619, 0.1381, 0.0835, 567.93
888, 0.2204, 0.8625, 0.1375, 0.0828, 576.02
889, 0.2213, 0.8620, 0.1380, 0.0832, 577.88
890, 0.2227, 0.8614, 0.1386, 0.0840, 582.48
891, 0.2206, 0.8623, 0.1377, 0.0829, 571.37
892, 0.2208, 0.8621, 0.1379, 0.0829, 579.19
893, 0.2205, 0.8624, 0.1376, 0.0828, 583.35
894, 0.2219, 0.8616, 0.1384, 0.0835, 578.36
895, 0.2199, 0.8626, 0.1374, 0.0825, 585.69
896, 0.2219, 0.8617, 0.1383, 0.0836, 575.19
897, 0.2225, 0.8616, 0.1384, 0.0841, 580.25
898, 0.2214, 0.8618, 0.1382, 0.0832, 580.43
899, 0.2220, 0.8617, 0.1383, 0.0837, 577.24
